date,sodium
YYYY-MM-DD,ppb
2017-04-14,128703.13091
2017-05-06,109332.72159
2017-06-22,154388.2379
2017-10-12,168587.36518000002
2017-10-24,160898.37816999998
2018-03-07,174224.65597999998
2018-04-02,173363.16415000003
2019-04-06,57.21339999999999
2019-04-06,42.41957
2020-07-14,207394.3131
2020-07-21,212787.05195
2020-07-29,180031.01134
2020-08-04,216382.4552
2020-08-12,202283.42534
2020-08-19,204597.24833
2020-08-24,210704.65419
2020-09-01,209109.82369000002
2020-09-10,211321.80221999998
2020-09-14,211811.50668
2020-09-23,218570.89454
2020-09-29,216379.66218
2020-10-05,212158.58912
2020-10-13,203514.03175
2020-10-20,209700.32150999998
2020-10-28,219408.45507000003
2020-11-03,204678.27389999997
2020-11-10,220891.29577
2020-11-19,200204.13214
2020-12-03,201581.23189000002
2021-01-20,214016.82739
2021-02-19,203063.12317
2021-03-09,195358.33023
2021-04-05,206371.12584999998
2021-04-28,114457.71283
2021-05-04,114813.77497
2021-05-13,96353.48182
2021-05-18,91432.84723999999
2021-05-27,88523.37736
2021-06-02,95997.71989000001
2021-06-08,96782.56967
2021-06-15,102084.08913
2021-06-22,106935.70779
2021-07-01,108075.60389
2021-07-07,223802.41955000002
2021-07-16,147352.6674045
2021-07-20,155141.5462566
2021-07-27,178148.3215924
2021-08-04,193955.55705210002
2021-08-10,197357.69604550002
2021-08-17,184207.0797856
2021-08-24,188118.1399731
2021-08-31,190102.1262178
2021-09-08,186325.5301107
2021-09-27,189091.6546457
2021-10-04,159095.6143344
2021-10-15,165803.5385
2021-10-20,181487.86950000003
2021-10-28,193967.81019999998
2021-11-04,203819.7425
2021-11-08,187401.7814
2021-12-01,191984.6162
