date,lithium
YYYY-MM-DD,ppb
2015-06-02,0.7352400000000001
2015-06-12,0.0
2015-06-13,0.058559358051978
2015-06-18,3.02198
2015-07-06,0.0
2015-07-10,0.0
2015-07-15,1.2395100000000001
2015-08-02,0.0
2015-11-04,0.029580000000000002
2015-11-23,1.7272100000000001
2015-11-28,0.0
2016-05-27,0.0
2016-06-04,0.0
2016-06-08,0.0
2016-06-11,0.09932566879999999
2016-06-17,0.027889999999999998
2016-07-08,0.0
2016-07-14,0.0
2016-07-16,0.0
2016-07-22,0.0
2016-07-29,0.0
2016-08-11,0.0
2016-08-19,0.0
2016-08-26,0.0
2016-09-02,0.0
2016-09-16,0.02914
2016-10-12,0.0
2016-10-19,0.03005
2016-10-27,0.08093
2016-11-03,0.03737
2016-11-12,0.013819999999999999
2016-12-04,0.0
2017-03-27,0.12811
2017-06-23,0.0
2017-06-30,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,0.03016
2017-07-30,0.0
2017-08-11,0.0
2017-08-25,0.0
2017-08-31,0.0
2017-09-18,0.0
2017-09-27,0.03505
2017-10-14,0.07109
2017-10-19,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-11-03,0.0
2017-11-14,0.0
2017-11-16,0.0
2017-12-19,0.12684
2018-01-06,0.0
2018-01-25,0.0
2018-01-29,0.0
2018-03-03,0.0
2018-03-04,0.0
2018-03-13,0.0
2018-03-17,0.0
2018-05-07,0.0
2018-05-25,0.0
2018-06-03,0.0
2018-06-08,0.0
2018-06-15,0.06670999999999999
2018-06-25,0.00424
2018-07-09,0.00115
2018-08-10,0.0
2018-08-17,0.0
2018-08-24,0.08218
2018-08-25,0.0
2018-08-31,0.0
2018-09-07,2.59773
2018-09-14,1.41848
2018-09-21,0.20024
2018-10-11,0.0
2018-10-12,0.07021999999999999
2018-10-18,0.0
2018-10-25,0.0
2018-11-02,0.0
2018-11-10,0.0
2018-11-16,0.0
2018-11-17,0.0
2019-07-27,2.4227000000000003
2019-08-13,2.5100800000000003
