date,selenium
YYYY-MM-DD,ppb
2019-04-27,1.0186199999999999
2019-05-11,0.50422
2019-05-19,1.20955
2019-05-24,0.82138
2019-06-03,0.96511
2019-06-18,3.2477899999999997
2019-07-01,1.67296
2019-07-09,1.32495
2019-07-16,1.60709
2019-08-13,1.7941699999999998
2019-09-05,2.06303
2019-10-02,2.05243
2020-04-21,1.40047
2020-05-13,0.41640999999999995
2020-05-28,0.5397799999999999
2020-06-10,1.77515
2020-06-24,2.96809
2020-07-08,2.7260299999999997
2020-08-03,2.02874
2020-08-26,3.10606
2020-09-29,1.08832
2021-05-10,2.28778
2021-05-24,2.20744
2021-06-17,0.0365525
2021-06-30,0.1400849
2021-07-22,0.0374491
2021-08-20,0.0296007
2021-09-30,0.0564849
