date,barium
YYYY-MM-DD,ppb
2014-12-12,42.44134
2015-02-07,44.019890000000004
2015-03-16,35.63519
2015-04-19,33.939189999999996
2015-05-11,28.899240000000002
2015-05-24,30.89588
2015-06-02,27.56481
2015-06-18,106.93643
2015-07-02,25.242420000000003
2015-07-15,116.04368
2015-08-02,34.68724
2015-08-09,35.30558
2015-10-04,129.26525
2015-10-13,130.28130000000002
2015-10-26,122.42074000000001
2015-11-09,147.62406000000001
2015-11-23,88.06865
2016-01-28,80.42733
2016-02-12,81.52383
2016-02-21,90.02232
2016-03-09,101.30465
2016-03-24,92.40719
2016-03-31,86.14803
2016-04-08,71.43313
2016-04-21,46.203399999999995
2016-05-02,85.2395046118
2016-05-12,81.23911709800001
2016-05-27,42.653365457999996
2016-06-04,38.3588815536
2016-06-11,42.1718201178
2016-06-17,34.92484
2016-06-27,43.066430000000004
2016-07-08,38.18582
2016-07-15,30.47215
2016-07-22,31.46896
2016-07-29,33.93714
2016-08-05,33.97038
2016-08-12,42.225210000000004
2016-08-19,36.76171
2016-08-26,35.96142
2016-09-02,63.22103
2016-09-09,33.130480000000006
2016-09-16,39.46709
2016-09-23,26.510099999999998
2016-09-30,34.191950000000006
2016-10-12,33.82672
2016-10-19,31.594699999999996
2016-10-27,34.696760000000005
2016-11-03,34.79454
2016-11-12,33.75887
2016-11-23,34.87299
2016-12-04,33.94966
2017-03-19,35.31873
2017-04-12,33.95034
2017-04-30,32.871719999999996
2017-06-30,30.16305
2017-07-30,39.58565
2017-08-25,45.309549999999994
2017-09-14,52.4078
2017-09-27,51.52387
2017-10-14,55.679480000000005
2017-10-23,35.516420000000004
2017-11-03,58.57805
2017-11-16,35.370870000000004
2018-03-03,32.82763
2018-05-25,27.40932
2018-06-08,29.47088
2018-06-15,29.119670000000003
2018-06-25,30.55437
2018-07-09,32.77738
2018-07-15,32.859210000000004
2018-08-10,34.51932
2018-08-17,35.23082
2018-08-24,34.31312
2018-09-07,37.36134
2018-09-14,37.040099999999995
2018-10-05,37.66645
2018-10-12,37.93565
2018-10-18,40.935810000000004
2018-10-25,37.23144
2018-11-02,36.80317
2018-11-10,38.46138
2018-11-17,39.82672
2019-02-27,33.19614
2019-03-30,37.74347
2019-04-18,34.82655
2019-05-08,34.526650000000004
2019-06-05,27.021009999999997
2019-06-11,29.099780000000003
2019-06-21,28.50308
2019-06-27,51.661229999999996
2019-07-05,29.67451
2019-07-14,30.04448
2019-07-19,31.140530000000002
2019-07-26,30.96217
2019-08-02,32.29594
2019-08-09,31.68591
2019-08-16,32.69115
2019-08-23,575.44735
2019-08-30,599.01161
2019-09-06,357.94577
2019-09-13,34.45502
2019-09-20,33.84511
2019-09-27,35.27971
2019-10-04,35.213390000000004
2019-10-11,34.55024
2019-10-19,34.097319999999996
2019-10-25,31.54691
2019-11-03,30.91218
2019-11-08,32.07809
2019-11-15,31.67726
2019-11-22,32.3043
2019-12-04,33.17398
2019-12-12,31.70317
2019-12-20,31.147019999999998
2020-01-08,32.12046
2020-01-21,31.220010000000002
2020-01-28,31.95912
2020-02-11,35.83576
2020-02-20,34.83359
2020-03-11,35.28759
2020-03-17,35.24071
2020-04-03,36.61342
2020-04-09,35.28212
2020-04-14,34.30715
2020-04-24,34.71521
2020-05-22,32.62039
2020-05-29,29.84121
2020-06-05,29.18035
2020-06-12,33.80279
2020-06-19,33.28554
2020-06-26,30.17949
2020-07-02,31.80641
2020-07-10,33.51198
2020-07-17,35.283570000000005
2020-07-23,34.46666
2020-07-30,34.89703
2020-08-07,33.80043
2020-08-14,35.99177
2020-08-20,38.02781
2020-08-27,36.676790000000004
2020-09-03,36.96653
2020-09-11,36.072320000000005
2020-09-18,36.50059
2020-09-24,41.142849999999996
2020-10-01,38.08444
2020-10-08,36.96416
2020-10-16,37.799260000000004
2020-10-23,36.88131
2020-10-27,40.29792
2020-11-06,35.78853
2020-11-13,34.9722
2020-12-04,35.25797
2021-01-15,34.53487
2021-01-28,35.26432
2021-02-11,36.0755
2021-03-03,36.82569
2021-03-19,37.45897
2021-03-25,34.52869
2021-04-07,34.43791
2021-05-17,29.67445
2021-05-28,29.19375
2021-06-04,31.83334
2021-06-11,33.84944
2021-06-18,33.73495
2021-06-24,34.908100000000005
2021-07-02,34.56232
2021-07-09,34.80823
2021-07-15,35.67856
2021-07-30,37.45218
2021-08-06,36.25279
2021-08-13,35.3213921
2021-08-19,35.844039699999996
2021-08-27,37.417431900000004
2021-09-03,38.1574969
2021-10-01,38.8537547
2021-10-07,38.6019603
2021-10-15,37.6288402
2021-10-22,38.0296829
2021-10-27,38.0963231
2021-11-03,39.6563276
2021-11-11,37.32779
