date,lithium
YYYY-MM-DD,ppb
2019-04-27,20.31816
2019-05-11,19.22711
2019-05-19,18.00771
2019-05-24,23.83861
2019-06-03,26.49236
2019-06-18,26.99045
2019-07-01,25.21425
2019-07-09,24.3365
2019-07-16,22.94645
2019-08-13,22.61949
2019-09-05,22.52846
2019-10-02,22.11884
2020-04-21,20.79917
2020-05-13,18.62881
2020-05-28,17.78303
2020-06-10,18.95691
2020-06-24,28.1548
2020-07-08,27.38916
2020-08-03,25.29916
2020-08-26,26.38089
2020-09-29,23.212259999999997
2021-05-10,18.88314
2021-05-24,18.9415
2021-06-17,10.8067447
2021-06-30,18.3990059
2021-07-22,19.8162068
2021-08-20,26.7639164
2021-09-30,23.3888094
