date,copper
YYYY-MM-DD,ppb
2019-04-27,1.0771
2019-05-10,1.75559
2019-05-19,0.80017
2019-05-24,1.18238
2019-06-03,2.0667299999999997
2019-06-18,2.4524399999999997
2019-07-01,1.20518
2019-07-09,1.04124
2019-07-16,1.03004
2019-08-15,2.21705
2019-09-05,6.645630000000001
2019-10-02,2.50683
2020-04-21,1.31715
2020-05-13,1.23875
2020-05-28,0.99227
2020-06-10,3.1478099999999998
2020-06-24,1.58335
2020-07-08,2.17105
2020-08-03,1.9869700000000001
2020-08-26,3.12465
2020-09-29,7.54294
2020-11-03,2.73771
2021-05-10,4.47562
2021-05-24,1.79736
2021-06-17,0.8064631
2021-06-30,2.9743924
2021-07-22,1.4415047
2021-08-20,1.1161677
2021-09-30,0.6440828
