date,manganese
YYYY-MM-DD,ppb
2019-04-27,4724.90596
2019-05-11,4132.42069
2019-05-19,3809.36196
2019-06-18,2396.26724
2019-07-01,1736.3655399999998
2019-07-09,1129.00068
2019-07-16,1534.2133000000001
2019-08-13,1130.64847
2019-09-05,1543.64181
2019-10-02,1918.47094
2020-04-21,2231.69871
2020-05-13,2347.07102
2020-05-28,2379.35738
2020-06-10,2153.75466
2020-06-24,1711.4358100000002
2020-07-08,1162.01609
2020-08-03,1232.88881
2020-08-26,1475.7984
2020-09-29,1531.2302399999999
2020-11-03,1772.07064
2021-05-10,1874.30213
2021-05-24,1739.3432699999998
2021-06-17,1224.0692074
2021-06-30,1254.6462423
2021-07-22,1198.5343902
2021-08-20,1330.2140918
2021-09-30,1391.8375442000001
