date,silicon
YYYY-MM-DD,ppb
2019-04-27,5905.35735
2019-05-11,6465.48813
2019-05-19,5606.52207
2019-05-24,5415.78587
2019-06-03,4709.41695
2019-06-18,4358.31185
2019-07-01,4392.48513
2019-07-09,4744.99301
2019-07-16,4885.34861
2019-08-13,5122.8197
2019-09-05,5309.38308
2019-10-02,5694.30786
2020-04-21,5150.12708
2020-05-13,5701.07783
2020-05-28,5265.38048
2020-06-10,5351.4789900000005
2020-06-24,5218.318359999999
2020-07-08,4730.16345
2020-08-03,4658.32683
2020-08-26,5171.6622
2020-09-29,4836.88901
2021-05-10,4973.2654
2021-05-24,5623.01784
2021-06-17,4222.441063
2021-06-30,5393.111724
2021-07-22,4983.8348008
2021-08-20,5313.9849374000005
2021-09-30,4910.104257
