date,potassium
YYYY-MM-DD,ppb
2020-05-22,263.03507
2020-05-29,236.40802000000002
2020-06-12,280.15777
2020-06-19,224.01890000000003
2020-06-26,223.31737
2020-07-02,220.5843
2020-07-10,237.06124
2020-07-17,303.97696
2020-07-23,358.35648999999995
2020-07-30,240.79527
2020-08-07,242.68472
2020-08-14,262.13849
2020-08-20,245.62576
2020-08-27,246.60938000000002
2020-09-03,268.96405000000004
2020-09-11,256.15535
2020-09-18,246.81522
2020-09-24,263.00807
2020-10-01,244.88893000000002
2020-10-16,245.98228
2020-10-23,232.79838
2020-11-06,223.97690999999998
2021-01-21,202.44664
2021-02-17,208.94469999999998
2021-03-10,268.20072
2021-04-14,242.02225
2021-05-19,231.27307
2021-05-28,293.85076
2021-06-04,230.11698
2021-06-11,218.24554
2021-06-24,231.72352
2021-07-09,260.49463
2021-07-15,325.30532
2021-07-23,279.47231
2021-07-30,321.67512999999997
2021-08-06,254.97019999999998
2021-08-13,357.4189458
2021-08-27,320.929552
2021-09-03,331.35632
2021-10-01,387.39439760000005
2021-10-07,345.35009260000004
2021-10-22,227.8551906
2021-11-03,321.1766963
2021-11-11,260.8450285
