date,selenium
YYYY-MM-DD,ppb
2019-04-27,1.23908
2019-05-10,3.5606999999999998
2019-05-19,4.85377
2019-05-24,4.45306
2019-06-03,3.9492
2019-06-18,6.0697
2019-07-01,3.76932
2019-07-09,3.4555399999999996
2019-07-16,2.77549
2019-08-15,2.07461
2019-09-05,1.66302
2019-10-02,1.5678900000000002
2020-04-21,0.9325899999999999
2020-05-13,6.38931
2020-05-28,4.84608
2020-06-10,4.92091
2020-06-24,4.97508
2020-07-08,1.86414
2020-08-03,1.57809
2020-08-26,2.0938499999999998
2020-09-29,0.71417
2020-11-03,0.028229999999999998
2021-05-10,5.0996
2021-05-24,6.55274
2021-06-17,6.204750799999999
2021-06-30,3.3854815
2021-07-22,1.3643436
2021-08-20,0.3547595
2021-09-30,0.286501
