date,cadmium
YYYY-MM-DD,ppb
2019-04-27,0.02092
2019-05-10,0.0
2019-05-19,0.01923
2019-05-24,0.061149999999999996
2019-06-03,0.02458
2019-06-18,0.06341000000000001
2019-07-01,0.0612
2019-07-09,0.04143
2019-07-16,0.043769999999999996
2019-08-15,0.05677
2019-09-05,0.0368
2019-10-02,0.04368999999999999
2020-04-21,0.0
2020-05-13,0.0
2020-05-28,0.0
2020-06-10,0.08553
2020-06-24,0.01869
2020-07-08,0.01731
2020-08-03,0.09386
2020-08-26,0.05241
2020-09-29,0.06102
2020-11-03,0.026099999999999998
2021-05-10,0.12607000000000002
2021-05-24,0.02682
2021-06-17,0.027680399999999997
2021-06-30,0.017067
2021-07-22,0.024999300000000002
2021-08-20,0.0331979
2021-09-30,0.0641689
