date,lead
YYYY-MM-DD,ppb
2019-04-27,0.01786
2019-05-11,0.04693
2019-05-19,0.04493
2019-05-24,0.032420000000000004
2019-06-03,0.02273
2019-06-18,0.08120000000000001
2019-07-01,0.03251
2019-07-09,0.0256
2019-07-16,0.038310000000000004
2019-08-13,0.02133
2019-09-05,0.04558
2019-10-02,0.046020000000000005
2020-04-21,0.0
2020-05-13,0.0
2020-05-28,0.02779
2020-06-10,0.04601
2020-06-24,0.0
2020-07-08,0.01123
2020-08-03,0.00712
2020-08-26,0.0
2020-09-29,0.0
2021-05-10,0.14499
2021-05-24,0.011130000000000001
2021-06-17,0.0606182
2021-06-30,2.6241718
2021-07-22,0.0680598
2021-08-20,0.4430621
2021-09-30,0.040505200000000005
