date,selenium
YYYY-MM-DD,ppb
2020-05-21,3.8838099999999995
2020-05-27,2.35271
2020-06-03,2.09752
2020-06-09,2.60789
2020-06-17,1.41703
2020-06-25,2.26764
2020-06-30,1.84234
2020-07-07,1.58716
2020-07-14,0.60232
2020-07-22,0.64819
2020-07-27,0.6940599999999999
2020-08-02,0.6634800000000001
2020-08-10,3.42671
2020-08-18,2.54956
2020-08-24,2.92548
2020-08-31,2.42425
2020-09-15,2.80017
2020-09-22,3.36405
2020-09-28,3.61467
2020-10-08,2.80017
2020-10-14,2.54956
2020-10-22,3.11344
2020-11-11,3.17609
2020-12-08,2.73752
2020-12-29,3.61467
2021-01-29,0.43108
2021-02-09,0.29652999999999996
2021-03-10,0.49835999999999997
2021-04-16,3.00999
2021-04-29,1.96647
2021-05-12,2.06134
2021-05-20,2.82026
2021-05-26,2.91512
2021-06-01,1.96647
2021-06-08,1.4383199999999998
2021-06-14,1.52354
2021-06-21,1.09743
2021-06-29,1.09743
2021-07-08,1.18265
2021-07-21,0.0
2021-08-05,0.27185000000000004
2021-08-11,0.029619999999999997
2021-08-18,0.0
2021-08-26,0.0
2021-08-30,0.27185000000000004
2021-09-12,0.27185000000000004
2021-10-06,0.0
2021-10-13,0.7561171999999999
2021-11-05,0.4869804
2021-11-12,0.3503847
2021-12-16,0.4970546
