date,selenium
YYYY-MM-DD,ppb
2015-08-02,334.90144
2015-08-09,348.10494
2015-10-04,0.45039
2015-10-13,0.6336700000000001
2015-10-26,0.58739
2015-11-09,0.5917
2015-11-23,0.5102099999999999
2016-04-08,0.50037
2016-04-21,0.47995000000000004
2016-05-02,0.0
2016-05-20,0.090392153
2016-05-27,0.053236139200000004
2016-06-04,0.33711122200000004
2016-06-11,0.3760142805000001
2016-06-17,0.23661000000000001
2016-06-27,0.60231
2016-07-08,0.08288999999999999
2016-07-15,0.64712
2016-07-22,0.36978999999999995
2016-07-29,0.35248
2016-08-05,0.17343999999999998
2016-08-12,0.7571
2016-08-19,0.7543
2016-08-26,0.42128
2016-09-02,0.03009
2016-09-09,0.7309699999999999
2016-09-16,0.55865
2016-09-23,0.3353
2016-09-30,0.51542
2016-10-12,0.39597
2016-10-19,0.58137
2016-10-27,0.91204
2016-11-03,0.8587699999999999
2016-11-12,0.65916
2016-11-23,0.3381
2016-12-04,0.4736
2017-05-14,0.26017999999999997
2017-05-30,2.5270799999999998
2017-06-15,0.43364
2017-06-30,0.47046
2017-07-13,0.4338
2017-07-30,0.40325
2017-08-25,1.02634
2017-09-14,0.43906
2017-09-27,0.45018
2017-10-14,0.41048
2017-10-23,0.44833
2017-11-03,0.40216
2017-11-16,0.46205
2018-03-03,0.60331
2018-05-25,0.7639799999999999
2018-06-08,0.69316
2018-06-15,0.58304
2018-06-25,0.90327
2018-07-09,0.87229
2018-07-15,0.41291
2018-08-10,0.39766999999999997
2018-08-17,0.91425
2018-08-24,0.8110299999999999
2018-09-07,0.9685100000000001
2018-09-14,0.89918
2018-09-21,1.0126300000000001
2018-09-28,1.13868
