date,uranium
YYYY-MM-DD,ppb
2017-03-17,0.0037199999999999998
2017-03-23,0.00406
2017-05-03,0.014009999999999998
2017-05-06,0.77642
2017-05-11,0.0
2017-05-15,0.74023
2017-06-22,0.68539
2017-10-29,0.85975
2019-04-06,0.00107
2019-04-06,0.03561
2020-07-14,1.16748
2020-07-21,0.78142
2020-07-29,0.7044499999999999
2020-08-04,0.48364999999999997
2020-08-12,0.47221
2020-08-19,0.50372
2020-08-24,0.53435
2020-09-01,0.5578099999999999
2020-09-14,0.62765
2020-09-23,0.64735
2020-09-29,0.62618
2020-10-05,0.62436
2020-10-13,0.66884
2020-10-22,0.54549
2020-10-28,0.45932
2020-11-03,0.47762
2020-11-19,0.54788
2021-04-28,1.10638
2021-05-04,0.60633
2021-05-13,0.39553
2021-05-18,0.28288
2021-05-27,0.3101
2021-06-02,0.33022999999999997
2021-06-08,0.26990000000000003
2021-06-15,0.28203
2021-06-22,0.28511000000000003
2021-07-01,0.2596
2021-07-07,0.26779000000000003
2021-07-16,0.2544522
2021-07-20,0.2460828
2021-07-27,0.2666019
2021-08-04,0.2869523
2021-08-10,0.2866461
2021-08-17,0.2871571
2021-08-24,0.2611889
2021-08-31,0.2635657
2021-09-08,0.2734731
2021-09-27,0.3829071
2021-10-04,0.3115145
2021-10-15,0.2963746
