date,iron
YYYY-MM-DD,ppb
2015-03-16,18.57268
2015-04-19,29.072239999999997
2015-05-02,8.7702
2015-05-11,7.71408
2015-05-24,4.1982
2015-06-02,5.682049999999999
2015-06-18,9.13366
2015-07-02,6.73801
2015-07-15,3.2126799999999998
2015-08-02,35.79997
2015-08-09,48.51076
2015-10-04,7.5685400000000005
2015-10-13,4.715920000000001
2015-10-26,7.95795
2015-11-09,14.80591
2015-11-23,4.31793
2016-04-08,30.172819999999998
2016-04-21,25.76314
2016-05-02,31.0352793624
2016-05-12,30.899412990600002
2016-05-20,30.933790695
2016-05-27,18.9299954415
2016-06-04,20.347029221199996
2016-06-11,21.445838304800002
2016-06-17,27.63036
2016-06-27,25.84946
2016-07-08,27.303199999999997
2016-07-15,32.084109999999995
2016-07-22,44.56861
2016-07-29,52.18027
2016-08-05,58.549429999999994
2016-08-12,41.26157
2016-08-19,51.069329999999994
2016-08-26,74.2171
2016-09-02,45.53545
2016-09-09,39.36906
2016-09-16,45.50468000000001
2016-09-23,37.58037
2016-09-30,42.39718
2016-10-12,36.84015
2016-10-19,36.7453
