date,lead
YYYY-MM-DD,ppb
2014-12-12,0.10866
2015-01-24,0.059899999999999995
2015-02-07,0.045189999999999994
2015-02-19,0.04979
2015-03-16,0.03917999999999999
2015-04-19,0.047999999999999994
2015-05-11,0.053489999999999996
2015-05-24,0.14015
2015-06-02,0.01887
2015-06-18,0.05233
2015-07-02,0.01117
2015-07-15,0.02935
2015-08-02,0.06472
2015-08-09,0.05005
2015-10-04,0.00643
2015-10-13,0.0046500000000000005
2015-10-26,0.005370000000000001
2015-11-09,0.02885
2015-12-09,0.02739
2016-01-08,0.00575
2016-01-28,0.03077
2016-02-12,0.024710000000000003
2016-02-21,0.010089999999999998
2016-03-09,0.0267
2016-03-24,0.013179999999999999
2016-03-31,0.01554
2016-04-08,0.04672
2016-04-21,0.05424
2016-05-02,0.08545971499999999
2016-05-20,0.040719113599999995
2016-05-27,0.06179634939999999
2016-06-04,0.08734428
2016-06-11,0.0580947324
2016-06-17,0.0
2016-06-27,0.0
2016-07-08,0.06541
2016-07-15,0.03025
2016-07-22,0.08644
2016-07-29,0.09994
2016-08-05,0.06727
2016-08-12,0.0688
2016-08-19,0.08191000000000001
2016-08-26,0.058679999999999996
2016-09-02,0.05740000000000001
2016-09-09,0.06318
2016-09-16,0.10381
2016-09-23,0.024190000000000003
2016-09-30,0.06686
2016-10-12,0.08246
2016-10-19,0.09645000000000001
2016-10-27,0.030400000000000003
2016-11-03,0.04337
2016-11-12,0.02239
2016-11-23,0.0063
2016-12-04,0.07407
2017-03-19,0.014029999999999999
2017-04-12,0.04246
2017-04-30,0.12089000000000001
2017-05-14,4.57869
2017-05-30,0.0782
2017-06-15,0.058120000000000005
2017-06-30,0.11813000000000001
2017-07-13,0.05977
2017-07-30,0.05252
2017-08-25,0.07279
2017-09-14,0.07091
2017-09-27,0.07416
2017-10-14,0.03181
2017-10-23,0.18932000000000002
2017-11-03,0.03995
2017-11-16,0.02045
2017-12-19,0.03586
2018-01-05,0.02149
2018-01-25,0.011609999999999999
2018-03-03,0.0376
2018-03-25,0.055940000000000004
2018-06-08,0.038579999999999996
2018-06-15,0.0334
2018-06-25,0.044000000000000004
2018-07-09,0.02953
2018-07-15,0.03187
2018-08-10,0.04926
2018-08-17,0.08792
2018-08-24,0.02664
2019-02-27,0.00072
2019-03-30,0.0027
2019-04-18,0.02484
2019-05-08,0.04017
2019-06-05,0.07614
2019-06-11,0.07174
2019-06-21,0.08304
2019-06-27,0.10123
2019-07-05,0.09705
2019-07-14,0.08182999999999999
2019-07-19,0.20365999999999998
2019-07-26,0.04379
2019-08-02,0.06635
2019-08-09,0.06405
2019-08-16,0.05122
2019-08-23,0.4224
2019-08-30,0.6496999999999999
2019-09-06,0.6278400000000001
2019-09-13,0.08024
2019-09-20,0.0774
2019-09-27,0.0536
2019-10-04,0.11230000000000001
2019-10-11,0.054650000000000004
2019-10-19,0.10693
2020-02-11,0.75668
2020-02-20,0.6627
2020-03-11,0.6769799999999999
2020-04-03,0.62264
2020-04-09,0.6889000000000001
2020-04-14,0.68862
2020-04-24,0.78737
2020-05-22,0.74539
2020-05-29,0.7359
2020-06-05,0.71323
2020-06-12,0.67804
2020-06-19,0.82925
2020-06-26,0.73419
2020-07-02,0.74731
2020-07-10,0.73506
2020-07-17,0.7134
2020-07-23,0.7281700000000001
2020-07-30,0.7081899999999999
2020-08-07,0.69435
2020-08-14,0.6870999999999999
2020-08-20,0.7082299999999999
2020-08-27,0.89804
2020-09-03,0.72549
2020-09-11,0.69469
2020-09-18,0.6516500000000001
2020-09-24,0.75001
2020-10-01,0.7696500000000001
2020-10-08,0.7296999999999999
2020-10-16,0.61239
2020-10-23,0.71255
2020-10-27,0.69274
2020-11-06,0.7242500000000001
2020-11-13,0.69822
2020-12-04,0.7224999999999999
2021-01-08,0.7993300000000001
2021-01-15,0.68394
2021-01-28,0.67396
2021-02-11,0.66638
2021-03-03,0.69099
2021-03-19,0.73534
2021-03-25,0.0673
2021-04-07,0.0
2021-05-17,0.00886
2021-05-28,0.01904
2021-06-04,0.05424
2021-06-11,0.61458
2021-06-18,0.10565
2021-06-24,0.44551
2021-07-02,0.26789
2021-07-09,0.02194
2021-07-15,0.20828
2021-07-23,0.043039999999999995
2021-07-30,0.005860000000000001
2021-07-31,0.0
2021-08-06,0.0
2021-08-13,0.07872219999999999
2021-08-19,0.0428964
2021-08-27,0.0398882
2021-09-03,0.035694
2021-10-01,0.009115100000000001
2021-10-07,0.31463650000000004
2021-10-15,0.0324621
2021-10-22,0.0274091
2021-10-27,0.29847450000000003
2021-11-03,0.1375367
2021-11-11,0.1475662
