date,aluminum
YYYY-MM-DD,ppb
2014-12-12,17.061
2015-04-19,22.9535
2015-05-11,43.99009
2015-05-24,32.75866
2015-06-02,36.32147
2015-06-18,120.40117000000001
2015-07-02,34.45527
2015-07-15,137.50885
2015-08-02,15.30537
2015-08-09,11.851529999999999
2015-10-04,141.36489
2015-10-13,133.51167
2015-10-26,135.54899
2015-11-09,159.07927
2015-11-23,134.99063
2016-04-08,151.34219
2016-04-21,21.578270000000003
2016-05-02,11.450372652
2016-05-20,21.9470163024
2016-05-27,16.8657739024
2016-06-04,22.52152791
2016-06-11,29.199583644
2016-06-17,23.31219
2016-06-27,21.73982
2016-07-08,28.5184
2016-07-15,17.08668
2016-07-22,20.75431
2016-07-29,17.52623
2016-08-05,21.97914
2016-08-12,17.65339
2016-08-19,19.54315
2016-08-26,11.032530000000001
2016-09-02,25.41632
2016-09-09,15.756540000000001
2016-09-16,23.42798
2016-09-23,28.44737
2016-09-30,15.339279999999999
2016-10-12,8.660499999999999
2016-10-19,21.7219
2016-10-27,80.91322
2016-11-03,46.72517
2016-11-12,7.51074
2016-11-23,15.87284
2016-12-04,15.03128
2017-05-14,26.920679999999997
2017-05-30,543.67626
2017-06-15,26.51206
2017-06-30,20.9371
2017-07-13,15.15239
2017-07-30,14.93069
2017-08-25,286.40575
2017-09-14,11.04717
2017-09-27,11.60876
2017-10-14,14.52768
2017-10-23,16.630609999999997
2017-11-03,9.1328
2017-11-16,11.76171
2018-03-03,23.21927
2018-05-25,25.280520000000003
2018-06-08,18.52568
2018-06-15,16.264870000000002
2018-06-25,17.086399999999998
2018-07-09,12.81276
2018-07-15,12.1177
2018-08-10,12.028369999999999
2018-08-17,13.96929
2018-08-24,30.641460000000002
2018-09-07,43.882529999999996
2018-09-14,17.94866
2018-09-21,12.8339
2018-09-28,32.59646
