date,silicon
YYYY-MM-DD,ppb
2019-04-27,5847.72127
2019-05-11,6777.06553
2019-05-19,5470.7818099999995
2019-06-18,5724.8966
2019-07-01,4305.08162
2019-07-09,4333.52644
2019-07-16,4900.62328
2019-08-13,4896.4098699999995
2019-09-05,5424.5677
2019-10-02,5876.39639
2020-04-21,4759.3398799999995
2020-05-13,5577.60127
2020-05-28,4270.30371
2020-06-10,5417.848830000001
2020-06-24,5239.69698
2020-07-08,4864.70407
2020-08-03,4926.02444
2020-08-26,5381.30516
2020-09-29,5695.17268
2020-11-03,5716.74854
2021-05-10,5333.61339
2021-05-24,5267.895039999999
2021-06-17,4503.5951831
2021-06-30,5688.132281099999
2021-07-22,5103.5936452999995
2021-08-20,5434.299972999999
2021-09-30,5287.1779434
