date,copper
YYYY-MM-DD,ppb
2015-04-28,0.918192727395592
2015-04-29,0.530610148673946
2015-04-30,0.7225121645676
2015-05-01,0.654216745070112
2015-05-02,0.69870222590698
2015-05-03,0.738764464131726
2015-05-04,0.881258532968037
2015-05-05,0.845641994191124
2015-05-06,0.948897927323296
2015-05-07,0.99684437073836
2015-05-08,0.755381777428476
2015-05-09,0.97996505765856
2015-05-10,1.03115039392519
2015-05-11,0.72298996568865
2015-05-12,0.679327484954261
2015-05-13,0.65186494236352
2015-05-14,0.756750150146169
2015-05-15,0.88331683184172
2015-05-16,0.621623728060489
2015-05-17,0.578355117643992
2015-05-18,0.548775722354112
2015-05-19,0.574768962333792
2015-05-20,1.64482227435214
2015-05-20,0.65155492865468
2015-05-21,0.916947997528186
2015-05-21,0.581529069836874
2015-05-22,0.700662944313514
2015-05-23,0.650591280922044
2015-05-24,0.771555603911877
2015-05-25,0.716911361276528
2015-05-26,0.656643083494671
2015-05-27,0.669634763474749
2015-05-28,0.614978749935225
2015-05-29,1.17880540185725
2015-05-30,0.688203517993895
2015-05-31,0.67707326174226
2015-06-01,0.724641417958128
2015-06-02,0.716341783475822
2015-06-03,0.726433014721968
2015-06-04,0.579091038453273
2015-06-05,1.26354791717864
2015-06-06,0.57710633236746
2015-06-07,0.661024819417392
2015-06-08,0.564636229202454
2015-06-09,0.47979252921942
2015-06-10,0.547068576414904
2015-06-11,0.558927750102948
2015-06-12,0.845408696500224
2015-06-13,0.6606199674000001
2015-06-14,0.5485316454
2015-06-15,0.4924677875
2015-06-16,26.144471157999998
2015-06-17,0.5724709304
2015-06-18,0.492186393
2015-06-19,0.5015629664
2015-06-20,0.469751701
2015-06-21,0.5130238759
2015-06-22,0.5446647616
2015-06-23,0.39601564548199997
2015-06-24,0.792360819452264
2015-06-25,0.43509167088908396
2015-06-26,0.5013384044392961
2015-06-27,0.374842616141936
2015-06-28,0.7406281558221149
2015-06-29,2.108586702933572
2015-06-30,0.8568089828892029
2015-07-01,0.777669589619865
2015-07-02,0.706708128499164
2015-07-03,0.36260584709334304
2015-07-04,0.32913415853900396
2015-07-05,0.361871886265666
2015-07-06,0.32888247781007196
