date,germanium
YYYY-MM-DD,ppb
2014-12-12,0.00879
2015-01-24,0.0031799999999999997
2015-02-07,0.00464
2015-03-16,0.00349
2015-04-19,0.01065
2015-05-11,0.01222
2015-05-24,0.01979
2015-06-02,0.01396
2015-06-18,0.00727
2015-07-02,0.00975
2015-07-15,0.0
2015-08-02,0.015479999999999999
2015-08-09,0.00241
2015-10-04,0.0
2015-10-13,0.01768
2015-10-26,0.00942
2015-11-09,0.01046
2015-11-23,0.00771
2015-12-09,0.00349
2016-01-28,0.01216
2016-02-12,0.00511
2016-02-21,0.01738
2016-03-09,0.0060999999999999995
2016-03-24,0.00875
2016-03-31,0.00638
2016-04-08,0.0
2016-04-21,0.0
2016-05-02,0.0
2016-05-27,0.0
2016-06-04,0.0
2016-06-17,0.0
2016-06-27,0.0051199999999999996
2016-07-08,0.01351
2016-07-15,0.01033
2016-07-22,0.00516
2016-07-29,0.0
2016-08-05,0.0
2016-08-12,0.0
2016-08-19,0.00429
2016-08-26,0.0
2016-09-02,0.0
2016-09-09,0.0
2016-09-16,0.00545
2016-09-23,0.0033799999999999998
2016-09-30,0.00157
2016-10-12,0.0
2016-10-19,0.00504
2016-10-27,0.00108
2016-11-03,0.0
2016-11-12,0.0
2016-11-23,0.0
2017-03-19,0.00092
2017-04-12,0.0008500000000000001
2017-04-30,0.00355
2017-06-30,0.00284
2017-07-30,0.0
2017-08-25,0.00772
2017-09-14,0.00232
2017-09-27,0.005050000000000001
2017-10-14,0.0
2017-10-23,0.00199
2017-11-03,0.0
2017-11-16,0.0026200000000000004
2018-03-03,0.0
2018-05-25,0.0
2018-06-08,0.009899999999999999
2018-06-15,0.005339999999999999
2018-06-25,0.00231
2018-07-09,0.004889999999999999
2018-07-15,0.004229999999999999
2018-08-10,3e-05
2018-08-17,0.00698
2018-08-24,0.00028
2018-09-07,0.01294
2018-09-14,0.010089999999999998
2018-09-28,0.014499999999999999
2018-10-05,0.01059
2018-10-12,0.01534
2018-10-18,0.01086
2018-10-25,0.01261
2018-11-02,0.017830000000000002
2018-11-10,0.01362
2018-11-17,0.01157
2019-02-27,0.00715
2019-03-30,0.0
2019-04-18,0.00637
2019-05-08,0.00129
2019-06-05,0.0
2019-06-11,0.0
2019-06-21,0.0
2019-06-27,0.00017
2019-07-05,0.0
2019-07-14,0.0
2019-07-19,0.0
2019-07-26,0.0
2019-08-02,0.0
2019-08-09,0.0
2019-08-16,0.01022
2019-08-23,0.05069
2019-08-30,0.0234
2019-09-06,0.01286
2019-09-13,0.027450000000000002
2019-09-20,0.00386
2019-09-27,0.00664
2019-10-04,0.0
2019-10-11,0.0015300000000000001
2019-10-19,0.00889
2019-10-25,0.0
2019-11-03,0.0
2019-11-08,0.0
2019-11-15,0.0
2019-11-22,0.014929999999999999
2019-12-04,0.0
2019-12-12,0.0
2019-12-20,0.0
2020-01-08,0.0
2020-01-21,0.0
2020-01-28,0.0
2020-02-11,0.012960000000000001
2020-02-20,0.0
2020-03-11,0.00204
2020-03-17,0.0
2020-04-03,0.0
2020-04-09,0.0
2020-04-14,0.02108
2020-04-24,0.02218
2020-05-22,0.0019399999999999999
2020-05-29,0.01093
2020-06-05,0.02213
2020-06-12,0.00664
2020-06-19,0.0
2020-06-26,0.005900000000000001
2020-07-02,0.011590000000000001
2020-07-10,0.00148
2020-07-17,0.0
2020-07-23,0.0
2020-07-30,0.0
2020-08-07,0.0
2020-08-14,0.01008
2020-08-20,0.03105
2020-08-27,0.0
2020-09-03,0.00013
2020-09-11,0.0
2020-09-18,0.00792
2020-09-24,0.012379999999999999
2020-10-01,0.0293
2020-10-08,0.00863
2020-10-16,0.02043
2020-10-23,0.0031100000000000004
2020-10-27,0.00268
2020-11-06,0.00477
2020-11-13,0.00815
2020-12-04,0.00165
2021-01-08,0.009899999999999999
2021-01-15,0.010169999999999998
2021-01-28,0.022959999999999998
2021-02-11,0.01279
2021-03-03,0.02406
2021-03-19,0.02931
2021-03-25,0.00124
2021-04-07,0.02794
2021-05-17,0.00218
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.0
2021-06-18,0.0
2021-06-24,0.0
2021-07-02,0.0
2021-07-09,0.0025099999999999996
2021-07-15,0.0264
2021-07-23,0.0
2021-07-30,0.01183
2021-07-31,0.03259
2021-08-06,0.027639999999999998
2021-08-13,0.0
2021-08-19,0.0
2021-08-27,0.0
2021-09-03,0.0
2021-10-01,0.0
2021-10-07,0.07901369999999999
2021-10-22,0.0020428
2021-10-27,0.0027305999999999997
2021-11-03,0.0048484
2021-11-11,0.006334599999999999
2022-10-15,0.004214
