date,molybdenum
YYYY-MM-DD,ppb
2020-06-02,1.1735900000000001
2020-06-16,1.0067
2020-06-30,0.82182
2020-07-14,1.09131
2020-07-21,1.06363
2020-07-29,1.04769
2020-08-04,1.12991
2020-08-12,0.6306499999999999
2020-08-19,0.7696799999999999
2020-08-24,0.68921
2020-09-01,0.77796
2020-09-10,0.8056000000000001
2020-09-14,1.00561
2020-09-23,0.9038200000000001
2020-09-29,0.88584
2020-10-05,1.1150200000000001
2020-10-13,1.08351
2020-10-20,0.80967
2020-10-28,1.24225
2020-11-03,1.1042299999999998
2020-11-10,0.96662
2020-11-19,0.80079
2020-12-03,0.83939
2021-01-06,0.87767
2021-02-19,1.1163399999999999
2021-03-09,1.12943
2021-04-05,0.46369
2021-04-28,0.5416
2021-05-04,1.0512299999999999
2021-05-13,0.84206
2021-05-18,1.48235
2021-05-27,1.62667
2021-06-02,1.6344400000000001
2021-06-08,1.82471
2021-06-10,1.0198500000000001
2021-06-16,1.10937
2021-06-22,0.9163300000000001
2021-07-01,1.04186
2021-07-07,1.41043
2021-07-16,1.8931092
2021-07-20,1.9896237
2021-07-27,1.8030414000000001
2021-08-04,1.6689512
2021-08-10,1.5494622
2021-08-17,1.5255066
2021-08-24,1.5420502999999999
2021-08-31,1.4549556
2021-09-08,1.5839188000000002
2021-09-27,1.5018314999999998
2021-10-04,1.1816845
2021-10-15,1.0494037
2021-10-20,1.1545096000000001
2021-10-28,1.0689467
2021-11-04,1.3253711000000001
2021-11-08,1.1945138
2021-12-01,1.1581273
