date,europium
YYYY-MM-DD,ppb
2015-03-16,0.006750000000000001
2015-04-19,0.007699999999999999
2015-05-02,0.00466
2015-05-11,0.00399
2015-05-24,0.0038799999999999998
2015-06-02,0.0044
2015-06-18,0.0234
2015-07-02,0.00455
2015-07-15,0.01499
2015-08-02,0.0065
2015-08-09,0.00808
2015-10-04,0.02443
2015-10-13,0.02416
2015-10-26,0.02098
2015-11-09,0.026779999999999998
2015-11-23,0.01531
2016-04-08,0.00792
2016-04-21,0.016280000000000003
2016-05-02,0.006932473999999999
2016-05-12,0.0067115598
2016-05-20,0.0084922074
2016-05-27,0.0
2016-06-04,0.0
2016-06-11,0.0087898202
2016-06-17,0.03924999999999999
2016-06-27,0.00197
2016-07-08,0.00835
2016-07-15,0.006880000000000001
2016-07-22,0.01034
2016-07-29,0.01358
2016-08-05,0.00284
2016-08-12,0.00999
2016-08-19,0.00711
2016-08-26,0.00818
2016-09-02,0.00891
2016-09-09,0.00821
2016-09-16,0.00727
2016-09-23,0.01571
2016-09-30,0.00752
2016-10-12,0.008360000000000001
2016-10-19,0.0077599999999999995
