date,rubidium
YYYY-MM-DD,ppb
2019-04-27,0.91404
2019-05-11,1.00423
2019-05-19,0.90933
2019-05-24,0.91499
2019-06-03,0.85428
2019-06-18,0.81067
2019-07-01,0.79245
2019-07-09,0.7668200000000001
2019-07-16,0.74202
2019-08-13,0.81391
2019-09-05,0.82096
2019-10-02,0.8048
2020-05-13,0.78542
2020-05-28,0.89992
2020-06-10,0.76416
2020-06-24,0.65897
2020-07-08,0.81868
2020-08-03,0.76433
2020-08-26,0.87521
2020-09-29,0.93089
2020-11-03,0.84129
2021-05-10,1.4210999999999998
2021-05-24,1.27799
2021-06-17,0.7905681
2021-06-30,0.7447797
2021-07-22,0.7314632999999999
2021-08-20,0.8302579
2021-09-30,0.7699997999999999
