date,strontium
YYYY-MM-DD,ppb
2014-12-07,210.67831999999999
2015-02-07,248.59038999999999
2015-02-19,266.80920000000003
2015-03-16,186.23356
2015-04-19,163.28534000000002
2015-05-02,148.76717
2015-05-11,155.16589
2015-05-24,161.23814
2015-06-02,118.21892
2015-06-18,90.93955
2015-07-02,108.53437
2015-07-15,130.67724
2015-08-02,150.77352
2015-08-09,159.39208000000002
2015-10-04,181.85703
2015-10-13,185.80545
2015-11-09,190.32922
2015-11-23,186.00943
2015-12-09,189.70796
2015-12-30,193.50171
2016-01-08,194.35539
2016-01-18,192.54161
2016-01-28,192.59019999999998
2016-02-12,192.55624999999998
2016-02-21,195.1812
2016-03-09,196.9099
2016-03-24,188.56955
2016-03-31,186.04018
2016-04-08,177.24623000000003
2016-04-21,166.81968999999998
2016-05-02,183.9028962708
2016-05-12,151.16950750910001
2016-05-20,151.7267193824
2016-05-27,125.69582857259999
2016-06-04,89.2643682468
2016-06-11,82.0956163544
2016-06-17,99.46569
2016-06-27,113.57222999999999
2016-07-08,138.76208
2016-07-15,150.06978
2016-07-22,157.88898
2016-07-29,172.95383999999999
2016-08-05,156.08974999999998
2016-08-12,185.01712
2016-08-19,183.49597
2016-08-26,189.75338
2016-09-02,164.72499
2016-09-09,173.28109
2016-09-16,177.99921
2016-09-23,180.49966
2016-09-30,182.92580999999998
2016-10-12,173.41484000000003
2016-10-19,180.26832
2016-10-27,186.89951000000002
2016-11-03,189.76873999999998
2016-11-12,188.21699999999998
2016-11-23,217.35444
2016-12-04,186.05322
2017-02-01,196.7018
2017-03-19,207.02796
2017-04-12,196.20864
2017-04-30,183.55796999999998
2017-05-11,155.6152
2017-05-14,126.02672
2017-05-30,122.35728
2017-06-15,110.17995
2017-06-30,106.02249
2017-07-13,111.21081000000001
2017-07-30,124.82138
2017-08-25,177.31857000000002
2017-09-14,189.39133
2017-09-27,194.46798
2017-10-14,190.82548
2017-10-23,193.00902000000002
2017-11-03,195.32422
2017-11-16,186.17664000000002
2018-03-04,173.41275
2018-03-17,224.16347
2019-03-21,225.66926999999998
2019-03-30,225.02363
2019-04-18,203.43188
2019-05-02,181.91869
2019-05-08,182.31235
2019-05-31,163.20505
2019-06-05,130.91809
2019-06-11,116.19985
2019-06-21,104.76789
2019-06-27,102.80569
2019-07-05,94.73084999999999
2019-07-14,100.80581000000001
2019-07-19,102.7809
2019-07-26,108.28186000000001
2019-08-02,122.12646
2019-08-09,126.48735
2019-08-16,142.61756
2019-08-23,158.97872
2019-08-30,171.65873000000002
2019-09-06,188.21287
2019-09-13,178.85701
2019-09-20,185.65805999999998
2019-09-27,192.54565
2019-10-04,196.51688000000001
2019-10-11,188.48466
2019-10-19,188.26033999999999
2020-02-11,203.89793
2020-02-20,232.55245
2020-03-01,221.55100000000002
2020-03-11,220.03976999999998
2020-03-17,220.02631000000002
2020-04-03,221.36979
2020-04-09,160.92956999999998
2020-04-14,167.10892
2020-04-24,168.46415000000002
2020-04-28,172.39905
2020-05-14,170.25372000000002
2020-05-22,163.46749
2020-05-29,166.00608
2020-06-05,160.64112999999998
2020-06-12,95.43104
2020-06-19,86.87711999999999
2020-06-26,79.91595000000001
2020-07-02,87.92192999999999
2020-07-10,83.50528
2020-07-17,89.66107
2020-07-23,92.62935999999999
2020-07-30,97.68557
2020-08-07,115.21836
2020-08-14,116.058
2020-08-20,117.87203
2020-08-27,127.39483
2020-09-03,133.05661
2020-09-11,148.71878
2020-09-18,139.35471
2020-09-24,140.15194
2020-10-01,144.86326
2020-10-08,143.64112
2020-10-16,149.64567
2020-10-23,147.72046
2020-10-27,146.80709000000002
2020-11-06,146.31779
2020-11-13,148.52845
2020-11-20,159.32372
2020-12-04,150.99865
2020-12-31,155.3317
2021-01-08,153.75082
2021-01-15,151.47491
2021-01-21,147.22625
2021-01-28,216.20297
2021-02-05,217.06951
2021-02-11,219.69373000000002
2021-02-17,216.40929
2021-02-25,222.17945
2021-03-03,223.87837000000002
2021-03-10,219.84798999999998
2021-03-19,215.23897000000002
2021-08-13,178.8014849
2021-08-19,177.15300729999998
2021-08-27,183.76242630000002
2021-09-03,185.84842680000003
2021-10-01,199.5693399
2021-10-07,205.59161419999998
2021-10-22,214.10045319999998
2021-10-27,217.8146323
2021-11-03,217.19656279999998
2021-11-11,208.0667986
2021-12-20,216.72007109999998
2022-10-15,211.0450234
