date,sodium
YYYY-MM-DD,ppb
2014-12-12,2940.67092
2015-05-11,2363.27095
2015-05-24,2338.65879
2015-06-02,2121.25196
2015-06-18,1437.89691
2015-07-02,2088.46157
2015-07-15,1346.1212699999999
2015-08-02,1139.25377
2015-08-09,1274.54467
2015-10-04,2892.64269
2015-10-13,2909.7222
2015-10-26,2475.5869000000002
2015-11-09,2857.5468899999996
2016-05-12,1394.5984773723999
2016-05-20,2354.7214108846
2016-05-27,840.0362420153001
2016-06-04,666.65954961
2016-06-11,615.4287317043999
2016-06-17,797.87599
2016-06-27,890.3013900000001
2016-07-08,1065.1026299999999
2016-07-15,1251.98001
2016-07-22,1358.58377
2016-07-29,1715.83741
2016-08-05,1336.9801899999998
2016-08-12,1586.80938
2016-08-19,2307.1511100000002
2016-08-26,2037.24582
2016-09-02,1959.45389
2016-09-09,2030.5952
2016-09-16,2050.00426
2016-09-23,1139.8142699999999
2016-09-30,2485.9726
2016-10-12,1668.0927399999998
2016-10-19,2029.8048600000002
2016-10-27,2124.48115
2016-11-03,2213.7694300000003
2016-11-12,2580.03134
2017-05-30,744.77939
2017-06-15,683.69141
2017-06-30,668.36214
2017-07-13,737.6155900000001
2017-07-30,743.0319900000001
2017-08-25,1723.78972
2017-09-14,2919.69326
2017-09-27,3020.46519
2017-10-14,1966.19369
2017-10-23,2307.9666700000002
2017-11-03,2846.0998799999998
2018-05-25,821.16123
2018-06-08,824.1113300000001
2018-06-15,906.8287399999999
2018-06-25,991.7066199999999
2018-07-09,1436.51668
2018-07-15,1705.53407
