date,uranium
YYYY-MM-DD,ppb
2020-05-21,0.02785
2020-05-27,0.02221
2020-06-03,0.03746
2020-06-09,0.052379999999999996
2020-06-17,0.12413
2020-06-25,0.11019
2020-06-30,0.16537
2020-07-07,0.14296
2020-07-14,0.15832
2020-07-22,0.15752
2020-07-27,0.11923
2020-08-02,0.13811
2020-08-10,0.17323000000000002
2020-08-18,0.16048
2020-08-24,0.19379000000000002
2020-08-31,0.15786999999999998
2020-09-15,0.17415
2020-09-22,0.18089
2020-09-28,0.20304
2020-10-08,0.18522
2020-10-14,0.17043
2020-10-22,0.18741000000000002
2020-11-11,0.12803
2020-12-08,0.060489999999999995
2020-12-29,0.08084
2021-01-29,0.10915
2021-02-09,0.10957
2021-03-10,0.11872
2021-04-16,0.06525
2021-04-29,0.04926
2021-05-12,0.03753
2021-05-20,0.03981
2021-05-26,0.03954
2021-06-01,0.049890000000000004
2021-06-08,0.04687
2021-06-14,0.06570999999999999
2021-06-21,0.08205000000000001
2021-06-29,0.12194999999999999
2021-07-08,0.11957999999999999
2021-07-21,0.12683
2021-08-05,0.18367999999999998
2021-08-11,0.18196
2021-08-18,0.17112
2021-08-26,0.19234
2021-08-30,0.14604
2021-09-12,0.14799
2021-10-06,0.13545
2021-10-13,0.1275093
2021-11-05,0.110898
2021-11-12,0.108571
2021-12-16,0.37846329999999995
