date,tin
YYYY-MM-DD,ppb
2019-04-27,0.12076999999999999
2019-05-11,0.10188
2019-05-19,0.04093
2019-05-24,0.10633999999999999
2019-06-03,0.0
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.04648
2019-07-16,0.00995
2019-08-13,0.11219
2019-09-05,0.0
2019-10-02,0.10924
2020-05-13,0.0
2020-05-28,0.0
2020-06-10,0.03579
2020-06-24,0.0
2020-07-08,0.17104000000000003
2020-08-03,0.0
2020-08-26,0.0
2020-09-29,0.0
2020-11-03,0.0
2021-05-10,1.73991
2021-05-24,0.0
2021-06-17,0.08021729999999999
2021-06-30,0.024075
2021-07-22,0.0841535
2021-08-20,0.1887234
2021-09-30,0.0691798
