date,aluminum
YYYY-MM-DD,ppb
2015-06-29,5.3320084485
2015-07-08,3.2727066883
2015-07-13,3.4497679964
2015-07-22,2.0614934205
2015-08-03,3.4225834136
2015-08-17,4.7807225196
2015-08-24,5.0873997372
2015-10-21,24.67003
2015-11-01,22.27601
2015-11-09,46.31503000000001
2015-11-17,11.18789
2015-11-23,11.50701
2015-12-03,13.38387
2015-12-14,19.17982
2015-12-22,16.62926
2015-12-28,11.127199999999998
2016-01-04,11.2341
2016-01-12,15.545290000000001
2016-02-02,35.634389999999996
2016-02-15,29.44115
2016-02-23,19.97737
2016-02-29,17.84883
2016-03-08,51.3354
2016-03-15,13.026679999999999
2016-03-21,7.90794
2016-03-29,9.112449999999999
2016-04-05,16.45666
2016-04-12,15.419780000000001
2016-04-19,9.79983
2016-04-25,14.355690000000001
2016-05-03,18.49649
2016-05-11,16.98634
2016-05-17,18.85254
2016-05-27,24.38604
2016-06-01,19.80951
2016-06-09,13.50497
2016-06-16,31.635550000000002
2016-06-22,22.63788
2016-06-29,15.415220000000001
2016-07-08,35.4349
2016-07-15,26.221709999999998
2016-07-22,29.98532
2016-07-29,36.749269999999996
2016-08-05,28.81587
2016-08-12,26.61584
2016-08-19,17.61355
2016-08-26,16.27433
2016-09-02,18.796219999999998
2016-09-09,17.67146
2016-09-16,18.18704
2016-09-23,13.5327
2016-10-01,12.14575
2016-10-12,13.78012
2016-10-19,10.18843
2016-10-21,18.357190000000003
2016-10-27,9.70167
2016-11-03,15.55762
2016-11-12,5.58758
2016-11-22,23.78587
2016-11-29,243.72314
2016-12-06,28.27984
2016-12-13,25.79962
2016-12-27,26.67036
2017-01-03,13.87614
2017-01-17,25.16226
2017-01-24,29.543940000000003
2017-01-31,13.70614
2017-02-07,32.41057
2017-02-15,33.80014
2017-02-21,30.09073
2017-02-28,33.69635
2017-03-09,34.57396
2017-03-14,37.42174
2017-03-21,34.25289
2017-03-28,34.45854
2017-04-04,33.2702
2017-04-11,33.869460000000004
2017-04-18,39.87444
2017-04-25,89.39351
2017-05-02,26.152169999999998
2017-05-09,27.85688
2017-05-16,34.33964
2017-05-23,27.31635
2017-05-30,66.61618
2017-06-01,25.95698
2017-06-16,30.552100000000003
2017-06-30,33.39097
2017-07-30,36.86988
2017-08-25,31.01482
2017-09-14,32.04665
2017-09-27,29.94598
2017-10-10,22.989060000000002
2017-10-14,19.95249
2017-10-17,22.18661
2017-10-23,17.17737
2017-10-24,22.15382
2017-10-31,23.44049
2017-11-03,20.532159999999998
2017-11-07,21.0086
2017-11-14,21.65896
2017-11-15,18.97849
2017-11-21,26.229589999999998
2017-11-24,21.65896
2017-11-28,23.90079
2017-12-05,22.98976
2017-12-12,22.793549999999996
2017-12-19,24.735550000000003
2017-12-26,176.73988000000003
2018-01-02,22.40475
2018-01-09,23.14318
2018-01-16,22.3335
2018-01-23,46.31405
2018-01-30,18.87174
2018-02-06,18.12027
2018-02-13,21.69552
2018-02-20,19.115470000000002
2018-02-27,23.08856
2018-03-06,17.80481
2018-03-13,21.73726
2018-03-20,14.36288
2018-03-27,11.57789
2018-04-03,12.55647
2018-04-10,12.02275
2018-04-17,11.51695
2018-04-24,10.81712
2018-05-01,14.166939999999999
2018-05-25,12.26374
2018-06-09,16.77634
2018-06-15,11.97431
2018-06-25,17.26886
2018-07-11,10.68104
2018-07-16,17.287570000000002
2018-08-10,14.0269
2018-08-17,17.21212
2018-08-24,29.751289999999997
2018-09-07,44.078739999999996
2018-09-14,20.34989
2018-09-21,10.412230000000001
2018-09-28,143.26166
2018-10-05,42.917860000000005
2018-10-12,71.65892000000001
2018-10-19,10.08394
2018-10-25,13.9192
2018-11-02,14.948550000000001
2019-05-07,3.20756
2019-06-23,11.02487
2019-06-27,9.04485
2019-07-05,11.871739999999999
2019-07-14,18.85386
2019-07-19,24.36361
2019-07-26,13.876980000000001
2019-08-02,13.864780000000001
2019-08-09,16.007450000000002
2019-08-16,9.50502
2019-08-23,797.92751
2019-08-30,800.14103
2019-09-06,773.5249799999999
2019-09-13,40.60449
2019-09-20,2.42461
2019-09-27,2.13093
2019-10-04,8.83085
2019-10-11,0.0
2019-10-19,8.491340000000001
2020-05-22,23.86806
2020-05-29,25.33184
2020-06-05,30.0699
2020-06-12,27.10336
2020-06-19,25.266009999999998
2020-06-26,49.8099
2020-07-02,43.09369
2020-07-10,42.49297
2020-07-17,43.95628000000001
2020-07-23,27.522350000000003
2020-07-30,29.73261
2020-08-07,28.20475
2020-08-14,28.64363
2020-08-20,31.76541
2020-08-27,29.886300000000002
2020-09-03,36.15926
2020-09-11,29.839850000000002
2020-09-18,29.256410000000002
2020-09-24,40.03427000000001
2020-10-01,30.10209
2020-10-08,31.04911
2020-10-16,30.142950000000003
2020-10-23,241.42173
2020-11-06,28.61348
2021-05-19,27.70026
2021-05-28,15.31877
2021-06-04,13.23996
2021-06-11,20.13715
2021-06-18,31.55116
2021-06-24,16.14558
2021-07-02,67.57115999999999
2021-07-09,12.199919999999999
2021-07-15,54.08269
2021-07-23,38.70192
2021-07-30,15.01539
2021-08-06,13.5536
2021-08-13,29.0798751
2021-08-19,20.8181106
2021-08-27,19.6837042
2021-09-03,28.2490357
2021-10-01,23.7472663
2021-10-07,26.606541
2021-10-22,32.0804689
2022-10-15,17.5325669
