date,thorium
YYYY-MM-DD,ppb
2014-12-07,0.00175
2015-01-24,0.00151
2015-02-07,0.00135
2015-03-16,0.0012300000000000002
2015-04-19,0.00147
2015-05-11,9e-05
2015-05-24,0.00591
2015-06-02,0.0017599999999999998
2015-06-18,0.0029999999999999996
2015-07-02,0.01044
2015-07-15,0.00147
2015-08-02,0.00114
2015-08-09,0.0011
2015-10-04,0.0014100000000000002
2015-10-13,0.05936
2015-10-26,0.00147
2015-11-09,0.00417
2015-11-23,0.00029
2015-12-09,0.00411
2015-12-30,0.00116
2016-01-08,0.0
2016-01-18,0.00451
2016-01-28,0.00202
2016-02-12,0.01774
2016-02-21,0.00163
2016-03-09,0.00122
2016-03-24,0.00212
2016-03-31,0.00033
2016-04-08,0.00391
2016-04-21,0.001
2016-05-02,0.0
2016-05-12,0.0
2016-05-20,0.0084295778
2016-05-27,0.0
2016-06-04,0.0211548085
2016-06-11,0.0007709779
2016-06-17,0.0
2016-06-27,0.0
2016-07-08,0.00136
2016-07-15,0.01163
2016-07-22,0.00146
2016-07-29,0.00654
2016-08-05,0.0
2016-08-12,0.00010999999999999999
2016-08-19,0.00346
2016-08-26,0.03689
2016-09-02,0.0
2016-09-09,0.01541
2016-09-16,0.00045000000000000004
2016-09-23,0.00478
2016-09-30,1.9999999999999998e-05
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,0.0
2016-11-03,0.26517
2016-11-12,0.0
2016-11-23,0.0
2016-12-04,0.00604
2017-04-12,0.0
2017-04-30,0.00047
2017-05-14,0.00832
2017-05-30,0.0
2017-06-15,0.0
2017-06-30,0.0025399999999999997
2017-07-30,0.0
2017-08-25,0.0
2017-09-14,7e-05
2017-09-27,0.0
2017-10-14,0.00020999999999999998
2017-10-23,0.0
2017-11-16,0.0
2018-03-03,0.0
2018-05-07,0.0
2018-05-25,0.0
2018-06-08,0.0
2018-06-15,0.0
2018-06-25,0.0
2018-07-09,0.0
2018-07-15,0.0
2018-08-10,0.0
2018-08-17,0.0034000000000000002
2018-08-24,0.00225
2018-09-07,0.0
2018-09-14,0.0
2018-09-21,0.0
2018-09-28,0.0
