date,copper
YYYY-MM-DD,ppb
2019-04-27,2.31223
2019-05-11,1.36938
2019-05-19,0.7408199999999999
2019-05-24,1.28044
2019-06-03,0.79704
2019-06-18,0.8688400000000001
2019-07-01,1.15134
2019-07-09,0.81872
2019-07-16,1.3499400000000001
2019-09-05,6.97729
2019-10-02,26.257559999999998
2020-05-13,0.34797
2020-05-28,0.54553
2020-06-10,1.0229000000000001
2020-06-24,0.8018799999999999
2020-07-08,2.4244
2020-08-03,1.36278
2020-08-26,1.67367
2020-09-29,2.05765
2020-11-03,9.5484
2021-05-10,3.37125
2021-05-24,1.3722100000000002
2021-06-17,1.2109034
2021-06-30,3.08636
2021-07-22,1.3270809
2021-08-20,0.8334775
2021-09-30,0.6768931
