date,arsenic
YYYY-MM-DD,ppb
2019-04-27,0.78094
2019-05-10,0.9880899999999999
2019-05-19,1.00786
2019-05-24,1.05198
2019-06-03,0.93958
2019-06-18,0.8311999999999999
2019-07-01,0.82501
2019-07-09,0.91663
2019-07-16,0.9516800000000001
2019-08-15,0.7892
2019-09-05,0.7781499999999999
2019-10-02,0.65148
2020-04-21,0.49753
2020-05-28,0.35964
2020-06-10,0.52182
2020-06-24,0.49134
2020-07-08,0.46857000000000004
2020-08-04,0.33357
2020-08-26,0.46323000000000003
2020-09-29,0.39030000000000004
2020-11-03,0.3547
2021-05-10,0.5059
2021-05-24,0.48422
2021-06-17,0.4128729
2021-06-30,0.3680894
2021-07-22,0.2944442
2021-08-20,0.2845487
2021-09-30,0.24748409999999998
