date,sodium
YYYY-MM-DD,ppb
2014-12-12,806.6277200000001
2015-02-07,926.9054699999999
2015-03-16,764.8746699999999
2015-04-19,741.76412
2015-05-11,1923.34182
2015-05-24,1898.50119
2015-06-02,1838.79884
2015-06-18,1118.04658
2015-07-02,1897.31357
2015-07-15,1254.58948
2015-08-02,595.11929
2015-08-09,603.14715
2015-10-04,1296.5099699999998
2015-10-13,1465.05799
2015-10-26,1309.1556
2015-11-09,1414.71049
2015-11-23,1131.04783
2016-01-28,1237.7015000000001
2016-02-12,1304.70577
2016-02-21,1568.74088
2016-03-09,1568.95317
2016-03-24,1491.91061
2016-03-31,1465.7359900000001
2016-04-08,1102.87593
2016-04-21,744.8951099999999
2016-05-02,857.9743876169999
2016-05-12,816.1912074694001
2016-05-27,658.0595175008999
2016-06-04,522.2169923040001
2016-06-11,469.21923160539995
2016-06-17,578.4188300000001
2016-06-27,628.51724
2016-07-08,656.88338
2016-07-15,665.22588
2016-07-22,681.6571999999999
2016-07-29,692.23775
2016-08-05,734.9408599999999
2016-08-12,720.4673200000001
2016-08-19,830.87782
2016-08-26,713.62229
2016-09-02,825.71914
2016-09-09,649.5587899999999
2016-09-16,658.96098
2016-09-23,2134.7968299999998
2016-09-30,660.14313
2016-10-12,651.11232
2016-10-19,693.24092
2016-10-27,633.30026
2016-11-03,676.63539
2016-11-12,660.28953
2016-11-23,765.6753500000001
2016-12-04,731.9347399999999
2017-03-19,812.41329
2017-04-12,919.6135700000001
2017-04-30,843.79959
2017-06-30,554.9851
2017-07-30,625.71232
2017-08-25,588.72144
2017-09-14,612.9239299999999
2017-09-27,645.89945
2017-10-14,643.4769900000001
2017-10-23,655.90164
2017-11-03,658.2939299999999
2017-11-16,675.51292
2018-03-03,906.50059
2018-05-25,649.31051
2018-06-08,518.90799
2018-06-15,579.80706
2018-06-25,586.08152
2018-07-09,691.33006
2018-07-15,751.92385
2018-08-10,1388.4583699999998
2018-08-17,789.92444
2018-08-24,851.9177000000001
2018-09-07,781.2493999999999
2018-09-14,817.0327199999999
2018-10-05,907.5329
2018-10-12,1044.10896
2018-10-18,937.7328799999999
2018-10-25,959.7592099999999
2018-11-02,948.32396
2018-11-10,1060.80685
2018-11-17,1014.28513
2019-02-27,917.49514
2019-03-30,1033.06152
2019-04-18,1091.644
2019-05-08,980.95977
2019-06-05,903.77062
2019-06-11,620.35829
2019-06-21,581.7902300000001
2019-06-27,598.38648
2019-07-05,520.2376300000001
2019-07-14,512.62994
2019-07-19,464.00891
2019-07-26,470.95498
2019-08-02,503.77276
2019-08-09,663.4544900000001
2019-08-16,703.54912
2019-08-23,820.90712
2019-08-30,752.2435
2019-09-06,724.62969
2019-09-13,754.7263700000001
2019-09-20,710.5258100000001
2019-09-27,771.81691
2019-10-04,740.80872
2019-10-11,767.74021
2019-10-19,755.66144
2019-10-25,779.53333
2019-11-03,813.65573
2019-11-08,794.48746
2019-11-15,805.21551
2019-11-22,831.13076
2019-12-04,849.56838
2019-12-12,848.39326
2019-12-20,837.2062099999999
2020-01-08,896.7838
2020-01-21,908.0573400000001
2020-01-28,952.3613899999999
2020-02-11,933.2727
2020-02-20,846.18604
2020-03-11,842.65179
2020-03-17,867.81994
2020-04-03,944.8193000000001
2020-04-09,981.91737
2020-04-14,898.4108200000001
2020-04-24,915.59613
2020-05-22,565.38064
2020-05-29,540.01733
2020-06-05,496.08995
2020-06-12,921.76787
2020-06-19,760.1466700000001
2020-06-26,563.92562
2020-07-02,584.08538
2020-07-10,636.8006799999999
2020-07-17,693.2612899999999
2020-07-23,697.0809300000001
2020-07-30,656.0907400000001
2020-08-07,662.40927
2020-08-14,681.7028
2020-08-20,735.42231
2020-08-27,723.6180400000001
2020-09-03,889.52721
2020-09-11,733.28835
2020-09-18,748.7658299999999
2020-09-24,919.54357
2020-10-01,803.4733799999999
2020-10-08,759.72388
2020-10-16,791.23363
2020-10-23,827.05581
2020-10-27,872.1972499999999
2020-11-06,795.11308
2020-11-13,816.7870399999999
2020-12-04,874.42238
2021-01-15,869.7146700000001
2021-01-28,885.7061
2021-02-11,878.74667
2021-03-03,1448.6421300000002
2021-03-19,946.5303299999999
2021-03-25,984.28928
2021-04-07,933.01684
2021-05-17,748.74768
2021-05-28,599.20183
2021-06-04,562.7713
2021-06-11,578.41282
2021-06-18,583.11834
2021-06-24,633.53383
2021-07-02,674.77481
2021-07-09,687.92997
2021-07-15,747.22424
2021-07-30,747.1908000000001
2021-08-06,671.39967
2021-08-13,725.548014
2021-08-19,767.2650565000001
2021-08-27,758.5505246
2021-09-03,767.3941282
2021-10-01,820.4587935000001
2021-10-07,1002.5918002999999
2021-10-15,873.3459091
2021-10-22,847.6737172
2021-10-27,878.7102337
2021-11-03,852.5250338
2021-11-11,802.3449377
