date,europium
YYYY-MM-DD,ppb
2020-03-25,0.0031599999999999996
2020-04-01,0.00138
2020-04-07,0.00054
2020-04-15,0.0
2020-04-22,0.00114
2020-04-29,0.0
2020-05-06,0.00031
