date,potassium
YYYY-MM-DD,ppb
2020-06-03,792.8048200000001
2020-06-16,1217.26539
2020-06-30,1152.1425100000001
2020-07-14,1225.1535900000001
2020-07-29,1504.6738
2020-08-04,1729.11317
2021-04-28,935.42668
2021-05-04,855.76145
2021-05-13,637.28543
2021-05-18,626.18755
2021-06-02,487.40644000000003
2021-06-08,556.0636499999999
2021-06-22,819.3546200000001
2021-07-07,866.3269300000001
2021-07-16,946.0707454999999
2021-07-20,1120.9251997
2021-07-27,976.2141934
2021-08-04,969.7418538
2021-08-10,952.5831076
2021-08-17,1750.514828
