date,silicon
YYYY-MM-DD,ppb
2014-12-12,2290.80535
2015-01-24,2206.54894
2015-02-07,2662.72905
2015-02-19,2764.6704999999997
2015-03-16,1976.4510799999998
2015-04-19,1862.38656
2015-05-11,5335.30475
2015-05-24,5914.496799999999
2015-06-02,5107.3013
2015-06-18,2389.17442
2015-07-02,5333.2504500000005
2015-07-15,2633.75963
2015-08-02,1958.05124
2015-08-09,1957.57654
2015-10-04,3201.44871
2015-10-13,3137.51776
2015-10-26,3071.8795
2015-11-09,3036.85414
2015-11-23,2824.01588
2015-12-09,2854.4459
2015-12-30,2938.5327899999997
2016-01-08,2998.28416
2016-01-18,2816.39526
2016-01-28,2853.9542699999997
2016-02-12,3022.72827
2016-02-21,3121.83846
2016-03-09,3016.70993
2016-03-24,3043.0223699999997
2016-03-31,3017.7654
2016-04-08,2078.84163
2016-04-21,1950.79772
2016-05-02,1915.4560475834
2016-05-12,1866.7824107085
2016-05-20,1810.7782571817002
2016-05-27,1835.4941848859999
2016-06-04,1514.396220165
2016-06-11,1753.634204478
2016-06-17,1693.06557
2016-06-27,1865.31813
2016-07-08,2022.1491700000001
2016-07-15,2082.09839
2016-07-22,2206.64285
2016-07-29,2294.1539900000002
2016-08-05,1945.1927
2016-08-12,2229.78841
2016-08-19,2180.41437
2016-08-26,2100.56839
2016-08-27,2013.1535800000001
2016-09-02,1989.0150700000002
2016-09-09,2022.10297
2016-09-16,2268.44324
2016-09-23,1909.3854099999999
2016-09-30,1988.42146
2016-10-12,1971.50077
2016-10-19,1904.2495600000002
2016-10-27,2025.2748500000002
2016-11-03,1943.7689599999999
2016-11-12,2003.37709
2016-11-23,1890.7354
2016-12-04,2144.99251
2016-12-19,2046.67144
2017-03-19,2260.39285
2017-04-12,2458.47741
2017-04-30,2217.40754
2017-05-14,1847.2215700000002
2017-05-30,1828.23796
2017-06-15,10227.53026
2017-06-30,1749.59965
2017-07-13,1808.0524500000001
2017-07-30,2152.74846
2017-08-25,2112.1417
2017-09-14,2178.87135
2017-09-27,2200.71144
2017-10-14,2001.1807099999999
2017-10-23,1928.90107
2017-10-29,3546.5923500000004
2017-11-03,1854.67661
2017-11-16,2035.3931
2018-03-04,1934.23605
2018-05-25,1714.87338
2018-06-08,1781.26674
2018-06-15,1936.42055
2018-06-25,1952.95507
2018-07-09,2283.07728
2018-07-15,2292.27868
2018-08-10,2336.05111
2018-08-17,2224.67705
2018-08-24,2211.2429
2018-09-07,2417.69412
2018-09-14,2352.5967299999998
2018-09-21,2327.3813999999998
2018-10-05,2391.17592
2018-10-12,2224.09805
2018-10-18,2328.9882700000003
2018-10-25,2343.83281
2018-11-02,2267.41991
2018-11-10,2373.58659
2018-11-17,2368.91596
2019-02-27,2125.43187
2019-03-21,2223.1196099999997
2019-03-30,2232.0564400000003
2019-04-18,2195.13848
2019-05-08,1987.90304
2019-06-05,1850.98964
2019-06-11,1753.8990000000001
2019-06-21,1697.99748
2019-06-27,1816.0037399999999
2019-07-05,1741.6477499999999
2019-07-14,1768.5064
2019-07-19,1797.91179
2019-07-26,1803.55826
2019-08-02,1834.2257100000002
2019-08-09,1847.40551
2019-08-16,1873.18612
2019-08-23,18071.88775
2019-08-30,3465.4707200000003
2019-09-06,4262.72086
2019-09-13,2443.9418800000003
2019-09-20,1994.101
2019-09-27,2052.25538
2019-10-04,1935.06606
2019-10-11,1974.8889299999998
2019-10-19,1916.87455
2019-10-25,2034.72064
2019-11-03,1960.3570300000001
2019-11-08,1962.12863
2019-11-15,1961.38064
2019-11-22,1950.96395
2019-12-04,1973.2927399999999
2019-12-12,1960.2054799999999
2019-12-20,1959.2283
2020-01-08,1982.8785199999998
2020-01-21,1967.75032
2020-01-28,1957.4195399999999
2020-02-11,2095.1622
2020-02-20,2198.25122
2020-03-11,2143.3496999999998
2020-03-17,2193.34926
2020-04-03,2201.2400900000002
2020-04-09,2128.58435
2020-04-14,2151.39355
2020-04-24,2141.65256
2020-05-22,1775.29575
2020-05-29,1693.2964000000002
2020-06-05,1713.36488
2020-06-12,1906.86633
2020-06-19,1797.58981
2020-06-26,1889.1666599999999
2020-07-02,1864.4648900000002
2020-07-10,2064.9978100000003
2020-07-17,2225.10866
2020-07-23,2120.1102499999997
2020-07-30,2153.78084
2020-08-07,2112.4235
2020-08-14,2111.8065500000002
2020-08-20,2260.3419400000002
2020-08-27,2241.7552
2020-09-03,2306.19031
2020-09-11,1949.45086
2020-09-18,2052.48506
2020-09-24,2092.22138
2020-10-01,2058.1062
2020-10-08,1935.0866099999998
2020-10-16,1997.7752899999998
2020-10-23,1983.72122
2020-10-27,2039.87475
2020-11-06,1970.4265899999998
2020-11-13,2029.38725
2020-11-20,1951.4510100000002
2020-12-04,2033.42659
2021-01-08,2098.60422
2021-01-15,2140.38246
2021-01-28,1986.9746699999998
2021-02-11,1999.1804300000001
2021-03-03,2022.7258800000002
2021-03-19,2052.44679
2021-03-25,2033.228
2021-04-07,1925.132
2021-05-17,1636.797
2021-05-28,1639.03
2021-06-04,1559.08
2021-06-11,1748.9830299999999
2021-06-18,1772.24559
2021-07-02,1899.64961
2021-07-09,1962.9718500000001
2021-07-15,1964.07634
2021-07-30,2086.7304
2021-08-06,2059.57758
2021-08-13,2074.7342419
2021-08-19,1911.7061837
2021-08-27,2316.9933739999997
2021-09-03,2030.794895
2021-10-01,1885.4653346
2021-10-07,1973.9533761999999
2021-10-22,1991.6972018000001
2021-10-27,1874.383365
2021-11-03,1883.6317566
2021-11-11,1794.5627765
2022-10-15,1868.5653461000002
