date,zirconium
YYYY-MM-DD,ppb
2014-12-12,0.02938
2015-02-07,0.021189999999999997
2015-03-16,0.02606
2015-04-19,0.02059
2015-05-11,0.8440599999999999
2015-05-24,0.7949
2015-06-02,0.79535
2015-06-18,0.43815
2015-07-02,0.33541
2015-07-15,0.38799
2015-08-02,0.15857
2015-08-09,0.03628
2015-10-04,0.33592
2015-10-13,0.3367
2015-10-26,0.43672
2015-11-09,0.2611
2015-11-23,0.33003
2016-01-28,0.21374
2016-02-12,0.24636000000000002
2016-02-21,0.27795000000000003
2016-03-09,0.27234
2016-03-24,0.29216
2016-03-31,0.27544
2016-04-08,0.0
2016-04-21,0.13593
2016-05-02,0.583832704
2016-05-12,0.3150066476
2016-05-27,0.054599648
2016-06-04,0.0141892704
2016-06-11,0.0784260594
2016-06-17,0.51696
2016-06-27,0.09583
2016-07-08,0.0678
2016-07-15,0.045919999999999996
2016-07-22,0.029840000000000002
2016-07-29,0.05214
2016-08-05,0.08024
2016-08-12,0.10659
2016-08-19,0.02615
2016-08-26,0.02539
2016-09-02,0.16418
2016-09-09,0.04677
2016-09-16,0.00667
2016-09-23,0.0
2016-09-30,0.0
2016-10-12,0.08267999999999999
2016-10-19,0.0751
2016-10-27,0.07051
2016-11-03,0.07718
2016-11-12,0.07788
2016-11-23,0.0
2016-12-04,0.0
2017-03-19,0.14737
2017-04-12,0.15405
2017-04-30,0.26530000000000004
2017-06-30,0.38025000000000003
2017-07-30,0.19369999999999998
2017-08-25,0.17456
2017-09-14,0.02099
2017-09-27,0.0995
2017-10-14,0.19762
2017-10-23,0.08366
2017-11-03,0.12097
2017-11-16,0.10361999999999999
2018-03-03,0.16810999999999998
2018-05-25,0.10077
2018-06-08,0.06982000000000001
2018-06-15,0.06228
2018-06-25,0.06039
2018-07-09,0.0523
2018-07-15,0.06484000000000001
2018-08-10,0.05377
2018-08-17,0.05301
2018-08-24,0.04922
2018-09-07,0.29164
2018-09-14,0.12393
2018-10-05,0.92013
2018-10-12,0.33429
2018-10-18,0.18589
2018-10-25,0.15937
2018-11-02,0.12464
2018-11-10,0.08096
2018-11-17,0.06736
2019-02-27,0.18133
2019-03-30,0.18506999999999998
2019-04-18,0.19282
2019-05-08,0.18614999999999998
2019-06-05,0.23271
2019-06-11,0.23358
2019-06-21,0.23505
2019-06-27,0.09792999999999999
2019-07-05,0.11409000000000001
2019-07-14,0.09253
2019-07-19,0.09051999999999999
2019-07-26,0.12444
2019-08-02,0.09139
2019-08-09,0.21896
2019-08-16,0.22083999999999998
2019-08-23,5.82549
2019-08-30,2.8329500000000003
2019-09-06,2.18989
2019-09-13,0.36512999999999995
2019-09-20,0.29484
2019-09-27,0.26129
2019-10-04,0.24236000000000002
2019-10-11,0.24534
2019-10-19,0.22847
2019-10-25,0.0
2019-11-03,0.0
2019-11-08,0.0
2019-11-15,0.0
2019-11-22,0.0
2019-12-04,0.0
2019-12-12,0.0
2019-12-20,0.0
2020-01-08,0.0
2020-01-21,0.0
2020-01-28,0.0
2020-02-11,0.17795
2020-02-20,0.23489
2020-03-11,0.22609
2020-03-17,0.24528
2020-04-03,0.23332999999999998
2020-04-09,0.21492
2020-04-14,0.22118
2020-04-24,0.23287
2020-05-22,0.21750999999999998
2020-05-29,0.2289
2020-06-05,0.22610999999999998
2020-06-12,0.23441
2020-06-19,0.24372000000000002
2020-06-26,0.24846000000000001
2020-07-02,0.24436
2020-07-10,0.21736
2020-07-17,0.23154000000000002
2020-07-23,0.22365
2020-07-30,0.24646
2020-08-07,0.23745
2020-08-14,0.22561
2020-08-20,0.21645999999999999
2020-08-27,0.22829
2020-09-03,0.25346
2020-09-11,0.22024
2020-09-18,0.23427
2020-09-24,0.22752999999999998
2020-10-01,0.20933000000000002
2020-10-08,0.2233
2020-10-16,0.22995000000000002
2020-10-23,0.22057
2020-10-27,0.26177
2020-11-06,0.22100999999999998
2020-11-13,0.25126
2020-12-04,0.2374
2021-01-15,0.21775
2021-01-28,0.22028999999999999
2021-02-11,0.24358000000000002
2021-03-03,0.31249
2021-03-19,0.21971999999999997
2021-03-25,0.0
2021-04-07,0.0
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.00624
2021-06-18,0.0
2021-06-24,0.01484
2021-07-02,0.0008600000000000001
2021-07-09,0.0
2021-07-15,0.0
2021-07-30,0.0996
2021-08-06,0.08824
2021-08-13,0.0061325
2021-08-19,0.0069182
2021-08-27,0.0208626
2021-09-03,0.0191606
2021-10-01,0.0139992
2021-10-07,0.0145396
2021-10-15,-9999.0
2021-10-22,-9999.0
2021-10-27,-9999.0
2021-11-03,0.0227522
2021-11-11,0.0053974
