date,magnesium
YYYY-MM-DD,ppb
2019-05-10,9044.013149999999
2019-05-24,20317.60656
2019-06-03,17363.87983
2019-06-18,22597.79133
2019-07-01,24194.21307
2019-07-09,26263.366540000003
2019-07-16,27934.00784
2019-08-15,32397.01077
2020-05-13,3113.21165
2020-06-10,14690.237959999999
2020-06-24,18686.65247
2020-07-08,20848.025240000003
2020-08-03,21782.397510000003
2021-05-10,6407.403789999999
2021-05-24,7828.996160000001
2021-06-17,9505.065989800001
2021-06-30,12798.991775899998
2021-07-22,16857.2300165
