date,zinc
YYYY-MM-DD,ppb
2014-12-07,19.30944
2015-02-07,16.97044
2015-02-19,25.58113
2015-03-16,15.736229999999999
2015-04-19,11.30631
2015-05-02,0.99277
2015-05-11,0.0
2015-05-24,0.77944
2015-06-02,0.0
2015-06-18,1.56057
2015-07-02,1.82107
2015-07-15,1.05726
2015-08-02,47.91428
2015-08-09,39.85337
2015-10-04,4.96749
2015-10-13,5.2284299999999995
2015-11-09,5.09697
2015-11-23,4.67721
2015-12-09,10.539259999999999
2015-12-30,10.31334
2016-01-08,10.29015
2016-01-18,3.4144400000000004
2016-01-28,2.67436
2016-02-12,2.1518300000000004
2016-02-21,0.80423
2016-03-09,3.5874699999999997
2016-03-24,2.56432
2016-03-31,1.76725
2016-04-08,211.72562
2016-04-21,90.08136
2016-05-02,380.27850012179994
2016-05-12,50.511246810399996
2016-05-20,78.94150507920001
2016-05-27,64.32693909179999
2016-06-04,61.24724964119999
2016-06-11,79.0189739772
2016-06-17,50.70417
2016-06-27,38.20379
2016-07-08,106.33048000000001
2016-07-15,679.6946300000001
2016-07-22,76.60264
2016-07-29,72.94290000000001
2016-08-05,48.82538
2016-08-12,281.84681
2016-08-19,62.197129999999994
2016-08-26,124.65558
2016-09-02,77.80169
2016-09-09,44.04044
2016-09-16,61.56145000000001
2016-09-23,85.16201000000001
2016-09-30,53.14049
2016-10-12,29.457990000000002
2016-10-19,40.38561
2016-10-27,37.17791
2016-11-03,37.31895
2016-11-12,34.63508
2016-11-23,884.66074
2016-12-04,99.78070000000001
2017-02-01,93.59678000000001
2017-03-19,39.71472
2017-04-12,41.05494
2017-04-30,86.40193
2017-05-11,55.32133
2017-05-14,83.63917000000001
2017-05-30,63.70708
2017-06-15,82.38359000000001
2017-06-30,57.73865
2017-07-13,67.18227999999999
2017-07-30,34.66992
2017-08-25,88.19912000000001
2017-09-14,36.38578
2017-09-27,43.46819
2017-10-14,38.3673
2017-10-23,598.46512
2017-11-03,49.7384
2017-11-16,51.95518
2018-03-04,48.091049999999996
2018-03-17,56.01198
2019-03-21,27.07649
2019-03-30,41.13708
2019-04-18,28.35366
2019-05-02,25.425399999999996
2019-05-08,58.556549999999994
2019-05-31,19.43504
2019-06-05,22.00403
2019-06-11,19.93813
2019-06-21,28.0599
2019-06-27,29.18607
2019-07-05,30.85061
2019-07-14,43.73344
2019-07-19,104.41811
2019-07-26,45.90339
2019-08-02,27.73599
2019-08-09,29.51059
2019-08-16,29.420700000000004
2019-08-23,30.44697
2019-08-30,114.99247
2019-09-06,255.83176000000003
2019-09-13,48.03425
2019-09-20,17.58913
2019-09-27,25.78017
2019-10-04,27.33438
2019-10-11,16.58841
2019-10-19,32.26705
2020-02-11,53.70298
2020-02-20,58.14071
2020-03-01,35.17411
2020-03-11,21.37318
2020-03-17,20.62462
2020-04-03,21.20042
2020-04-09,17.638
2020-04-14,43.7804
2020-04-24,56.55332
2020-04-28,22.44413
2020-05-14,38.39149
2020-05-22,17.74996
2020-05-29,168.73421000000002
2020-06-05,15.592109999999998
2020-06-12,18.63412
2020-06-19,17.443360000000002
2020-06-26,20.985049999999998
2020-07-02,26.22857
2020-07-10,19.90788
2020-07-17,74.22646
2020-07-23,19.34481
2020-07-30,20.115440000000003
2020-08-07,223.51601
2020-08-14,18.77429
2020-08-20,16.23345
2020-08-27,18.79335
2020-09-03,22.51562
2020-09-11,101.93343
2020-09-18,104.97055
2020-09-24,22.541829999999997
2020-10-01,18.65576
2020-10-08,20.13565
2020-10-16,54.5561
2020-10-23,20.281419999999997
2020-10-27,17.27328
2020-11-06,19.45075
2020-11-13,19.120269999999998
2020-11-20,43.581390000000006
2020-12-04,18.66544
2020-12-31,14.548380000000002
2021-01-08,25.97509
2021-01-15,18.91011
2021-01-21,18.12859
2021-01-28,20.52403
2021-02-05,24.70497
2021-02-11,28.282829999999997
2021-02-17,157.90604
2021-02-25,629.97457
2021-03-03,170.63294
2021-03-10,244.12792
2021-03-19,88.3091
2021-08-13,40.827435200000004
2021-08-19,41.12387509999999
2021-08-27,41.203135599999996
2021-09-03,28.6703466
2021-10-01,31.624667799999997
2021-10-07,37.6745174
2021-10-22,27.4861019
2021-10-27,61.7439507
2021-11-03,65.9887847
2021-11-11,30.9354788
2021-12-20,27.1397165
2022-10-15,28.9221767
