date,nickel
YYYY-MM-DD,ppb
2016-08-05,4.47149
2016-08-12,4.74157
2016-08-19,2.78841
2016-08-26,0.5573899999999999
2016-09-02,0.81388
2016-09-09,0.49605000000000005
2016-09-16,10.087969999999999
2016-10-01,0.60851
2016-10-12,2.9443599999999996
2016-10-19,0.55554
2016-10-27,0.25742
2016-11-03,0.6322700000000001
2016-11-12,0.54334
2017-06-16,0.97522
2017-08-04,0.45897
2017-08-25,1.12638
2017-09-27,0.69094
2017-10-05,0.11419
2017-10-12,0.28973
2017-10-13,0.10108
2017-10-24,0.10278999999999999
2017-11-03,0.28865999999999997
2017-11-15,0.32717
2018-05-25,0.16156
2018-06-09,0.71166
2018-06-15,0.25123
2018-06-25,0.8047700000000001
2018-07-11,0.13325
2018-07-16,0.23941
2018-08-24,0.20756
2018-08-27,0.43649
2019-06-23,2.57058
2019-06-27,3.29173
2019-07-05,3.41061
2019-07-14,0.63941
2019-07-19,1.33216
2019-07-26,2.03106
2019-08-02,3.96099
2019-08-09,3.96358
2019-08-16,0.53225
2019-08-23,14.330739999999999
2019-08-30,15.290049999999999
2019-09-06,13.073030000000001
2019-09-20,0.25733
2019-09-27,1.2981699999999998
2019-10-04,1.57239
2020-03-01,0.05667
2020-04-01,0.0
2020-04-28,0.22147
2020-05-22,1.06297
2020-05-29,2.68708
2020-06-08,0.97875
2020-06-12,0.21047
2020-06-19,0.0
2020-06-26,0.03435
2020-07-02,0.037919999999999995
2020-07-10,0.05734
2020-07-17,1.2043
2020-07-23,0.0
2020-07-30,0.0
2020-08-07,0.0
2020-08-14,0.0
2020-08-20,0.0
2020-08-27,0.0
2020-09-03,0.0
2020-09-11,0.0
2020-09-18,0.0
2020-09-24,0.05405
2020-10-01,0.0
2020-10-08,0.0
2020-10-16,0.41186
2020-10-23,0.36908
2020-11-06,0.44794
2021-01-21,0.06569
2021-02-17,0.05603
2021-03-10,0.17770999999999998
2021-04-14,0.42867
2021-05-19,0.27813
2021-05-28,0.36287
2021-06-04,0.24559
2021-06-11,0.10588
2021-06-24,0.11345
2021-07-09,0.0
2021-07-15,6.4464
2021-07-23,0.16933
2021-07-30,0.36079
2021-08-06,0.11898
2021-08-13,0.15548630000000002
2021-08-19,0.35769130000000005
2021-08-27,0.1389473
2021-09-03,0.1748603
2021-10-01,0.4349437
2021-10-07,1.7155248
2021-10-22,0.0757574
2021-11-03,0.27320520000000004
2021-11-11,0.3270261
2021-12-20,0.0025227
