date,magnesium
YYYY-MM-DD,ppb
2020-01-24,1257.83869
2020-02-26,1278.35071
2020-03-04,1262.34623
2020-03-10,1292.0888400000001
2020-06-27,946.01739
2020-07-01,1007.0073100000001
2020-07-06,1115.60716
2020-07-13,1298.3007699999998
2020-07-20,1322.1716000000001
2020-07-22,1304.62454
2020-07-28,1357.4593100000002
2020-08-04,1299.52626
2020-08-11,1493.9128
2020-08-18,1431.2052700000002
2020-08-26,1568.15014
2020-09-01,1536.14048
2020-09-08,1380.40141
2020-09-15,1372.3174399999998
2020-09-21,1410.02836
