date,cobalt
YYYY-MM-DD,ppb
2020-05-22,0.0
2020-05-29,0.0
2020-06-12,0.03968
2020-06-19,0.02905
2020-06-26,0.01192
2020-07-02,0.03183
2020-07-10,0.02569
2020-07-17,0.06781
2020-07-23,0.044910000000000005
2020-07-30,0.01944
2020-08-07,0.04219
2020-08-14,0.03462
2020-08-20,0.04567
2020-08-27,0.05416
2020-09-03,0.04887
2020-09-11,0.02563
2020-09-18,0.01041
2020-09-24,0.030850000000000002
2020-10-01,0.05374999999999999
2020-10-16,0.05037
2020-10-23,0.036610000000000004
2020-11-06,0.02722
2021-01-21,0.045
2021-02-17,0.0015300000000000001
2021-03-10,0.02602
2021-04-14,0.03361
2021-05-19,0.02914
2021-05-28,0.0575
2021-06-04,0.05916
2021-06-11,0.06406
2021-06-24,0.10529999999999999
2021-07-09,0.08825
2021-07-15,0.07075
2021-07-23,0.052849999999999994
2021-07-30,0.04782
2021-08-06,0.06298
2021-08-13,0.0292456
2021-08-27,0.0197715
2021-09-03,0.029086300000000002
2021-10-01,0.09180550000000001
2021-10-07,0.0210043
2021-10-22,0.0288893
2021-11-03,0.061055
2021-11-11,0.08729600000000001
