date,nickel
YYYY-MM-DD,ppb
2019-04-27,3.21539
2019-05-11,2.37466
2019-05-19,4.30367
2019-05-24,2.61603
2019-06-03,1.74731
2019-06-18,3.0736999999999997
2019-07-01,0.2563
2019-07-09,1.26134
2019-07-16,1.05376
2019-08-13,1.82165
2019-09-05,2.19334
2019-10-02,2.3606
2020-04-21,2.03122
2020-05-13,2.6945200000000002
2020-05-28,2.82606
2020-06-10,2.16113
2020-06-24,1.68219
2020-07-08,1.3441400000000001
2020-08-03,1.59108
2020-08-26,1.39269
2020-09-29,0.90266
2021-05-10,3.39502
2021-05-24,2.40125
2021-06-17,1.0115783999999999
2021-06-30,2.8614783999999998
2021-07-22,0.6785418
2021-08-20,1.5069679
2021-09-30,0.7247494999999999
