date,calcium
YYYY-MM-DD,ppb
2019-04-27,48976.09867
2019-05-10,55319.87868
2019-05-19,58434.41944
2019-05-24,57828.03587000001
2019-06-03,51509.22543
2019-06-18,50907.07602000001
2019-07-01,41631.28431
2019-07-09,39923.31263
2019-07-16,35249.29379
2019-08-15,33124.830109999995
2019-09-05,25660.32247
2019-10-02,28275.87908
2020-04-21,28609.64156
2020-05-13,35151.41571
2020-05-28,27774.525950000003
2020-06-10,29213.23416
2020-06-24,26279.005579999997
2020-07-08,22519.035669999997
2020-08-04,24935.14298
2020-08-26,22553.0755
2020-09-29,23482.26023
2020-11-03,23409.19059
2021-05-10,21634.578999999998
2021-05-24,25909.31137
2021-06-17,26646.66975
2021-06-30,23620.0765976
2021-07-22,19404.464961
2021-08-20,19369.513292199998
