date,chromium
YYYY-MM-DD,ppb
2017-04-14,1.1640300000000001
2017-05-06,0.87029
2017-06-22,2.06001
2017-10-12,0.9396500000000001
2017-10-24,0.40145
2018-03-07,0.80665
2018-04-02,0.8789
2019-04-06,0.19796000000000002
2019-04-06,0.18145999999999998
2020-07-14,0.44573
2020-07-21,0.47655000000000003
2020-07-29,0.26137
2020-08-04,0.66386
2020-08-12,0.61558
2020-08-19,0.7280599999999999
2020-08-24,1.32666
2020-09-01,1.0746799999999999
2020-09-10,0.37888
2020-09-14,2.05729
2020-09-23,1.4479
2020-09-29,2.39649
2020-10-05,1.28308
2020-10-13,0.37036
2020-10-20,0.80752
2020-10-28,0.46208
2020-11-03,0.9675699999999999
2020-11-10,0.84121
2020-11-19,0.26875
2020-12-03,0.31024
2021-01-20,0.65876
2021-02-19,0.52779
2021-03-09,1.0074800000000002
2021-04-05,0.8412200000000001
2021-04-28,2.62936
2021-05-04,1.08466
2021-05-13,0.82193
2021-05-18,5.34979
2021-05-27,0.33449
2021-06-02,1.26877
2021-06-08,0.3211
2021-06-15,0.18228
2021-06-22,1.5245600000000001
2021-07-01,0.53399
2021-07-07,0.30648000000000003
2021-07-16,1.2709994
2021-07-20,0.9375973999999999
2021-07-27,1.244397
2021-08-04,0.216152
2021-08-10,0.36926180000000003
2021-08-17,0.33464590000000005
2021-08-24,0.2126256
2021-08-31,0.9774094999999999
2021-09-08,0.9014083
2021-09-27,1.5156459
2021-10-04,0.8131056000000001
2021-10-15,0.6757483
2021-10-20,0.608279
2021-10-28,0.944839
2021-11-04,2.202184
2021-11-08,0.5163448
2021-12-01,0.4973632
