date,chromium
YYYY-MM-DD,ppb
2019-05-30,0.93615
2019-06-12,0.22203
2019-06-19,0.3156
2019-06-29,0.1577
2019-07-15,0.37942
2019-07-18,1.214
2019-07-24,0.92156
2019-07-30,0.35387
2019-08-06,0.19047999999999998
2019-08-14,0.24516
2019-08-21,0.25579
2020-01-15,1.6193199999999999
2020-02-08,1.54366
2020-02-18,2.13139
2020-03-05,1.91304
2020-03-18,1.55914
2020-03-30,1.40144
2020-08-30,0.22421
2020-09-10,0.07919000000000001
2020-09-18,0.20431000000000002
2020-09-28,0.24643
2020-10-06,0.10697
2020-10-16,0.38705
2020-10-23,1.20599
2020-10-30,0.86268
2020-11-06,0.06242
2020-11-14,2.24041
