date,magnesium
YYYY-MM-DD,ppb
2015-06-30,4098.2873211137
2015-07-07,4124.2477726567
2015-07-14,4124.9060332895
2015-07-21,4131.1506709235
2015-07-28,4178.0222040934
2015-08-04,4041.6510688674
2015-08-11,4155.836564799
2015-08-18,1386.8908960991
2015-08-26,2383.2841174488
2016-02-23,4179.623149999999
2016-02-29,3974.57433
2016-06-29,3963.4167100000004
2016-08-03,4218.87408
2016-08-10,4237.39314
2016-08-17,4322.44229
2016-08-23,4209.98671
2016-08-23,4203.75212
2016-08-23,4311.69162
2016-08-24,4398.44117
2016-08-31,4384.86074
2016-09-07,2256.65031
2016-09-14,959.1747599999999
2016-09-21,1373.01582
2016-09-28,4334.29738
2016-10-11,675.1337599999999
2016-10-19,4270.9132899999995
2016-10-26,4337.40129
2016-11-02,4331.33186
2016-11-09,4315.8097
2016-11-16,4355.71937
2016-11-22,3955.4808700000003
2016-11-29,1609.11856
2016-12-06,4006.1458900000002
2016-12-13,4038.84815
2016-12-20,3933.8664999999996
2016-12-27,3962.77127
2017-01-03,4001.80019
2017-01-10,3933.9965
2017-01-17,4036.96467
2017-01-24,3962.03632
2017-01-31,3970.54508
2017-02-07,4370.1304199999995
2017-02-14,4371.43848
2017-02-21,4430.80426
2017-02-28,4363.566650000001
2017-03-07,4414.64478
2017-03-14,4412.9252400000005
2017-03-21,4440.62002
2017-03-28,4448.5160000000005
2017-04-04,4454.58213
2017-04-11,4546.04958
2017-04-18,4593.3570500000005
2017-04-25,4524.46141
2017-05-02,4545.41595
2017-05-09,4593.79356
2017-05-16,4257.15338
2017-05-23,4285.84114
2017-05-30,4276.63953
2017-06-14,4263.0412
2017-06-20,4291.30946
2017-06-29,4346.85813
2017-07-05,4350.84862
2017-07-12,4344.78259
2017-07-18,4347.96267
2017-07-25,4360.26904
2017-08-03,4370.47913
2017-08-09,4333.518230000001
2017-08-16,4407.42596
2017-08-23,4438.9236599999995
2017-08-29,4395.04958
2017-09-03,4433.46943
2017-09-13,4391.0731399999995
2017-09-20,4439.91142
2017-09-27,4200.80385
2017-10-05,4122.15349
2017-10-10,4182.54493
2017-10-17,4217.45779
2017-10-24,2885.31793
2017-10-31,4218.7806
2017-11-07,4228.498619999999
2017-11-14,4208.59821
2017-11-21,4306.12757
2017-11-28,4314.57502
2017-12-03,4289.0853099999995
2017-12-12,4327.66459
2017-12-19,4309.485720000001
2017-12-26,4347.2050500000005
2018-01-02,4337.13101
2018-01-09,4372.19483
2018-01-16,4385.21382
2018-01-23,3966.1317000000004
2018-01-30,4045.94673
2018-02-06,4057.09871
2018-02-13,4044.83018
2018-02-20,4037.1472599999997
2018-02-27,4066.21509
2018-03-06,4065.2725299999997
2018-03-13,4046.9341400000003
2018-07-16,4395.6458600000005
2018-07-23,4315.28351
2018-09-04,4242.86641
2018-09-10,4812.2107399999995
2018-09-17,4335.32623
2018-09-24,4320.21753
2018-10-01,4321.87151
2018-10-29,4310.39093
2019-05-07,4235.87691
