date,manganese
YYYY-MM-DD,ppb
2019-10-07,40.95088
2020-05-26,2.51017
2020-10-09,98.70525
2021-05-25,1.5507499999999999
2021-07-28,101.31351000000001
2021-07-29,46.60367
2021-10-05,4.3024000000000004
