date,zinc
YYYY-MM-DD,ppb
2015-06-30,40.9653610674
2015-07-07,63.601673036
2015-07-14,41.3916897843
2015-07-21,44.1101736718
2015-07-28,53.9195307612
2015-08-04,54.7794305968
2015-08-11,46.3190276588
2015-08-18,41.6081448368
2015-08-26,40.962587804
2016-02-23,56.280879999999996
2016-02-29,41.220670000000005
2016-06-29,47.951800000000006
2016-08-03,39.15075
2016-08-10,52.41896
2016-08-17,68.77678
2016-08-23,30.13793
2016-08-23,41.92188
2016-08-23,241.88997
2016-08-24,52.24980000000001
2016-08-31,33.03925
2016-09-07,51.79603
2016-09-14,74.02882
2016-09-21,30.020449999999997
2016-09-28,42.2959
2016-10-11,40.53808
2016-10-19,59.455200000000005
2016-10-26,45.47472
2016-11-02,56.055330000000005
2016-11-09,77.88296
2016-11-16,45.72288999999999
2016-11-22,59.29143
2016-11-29,45.950720000000004
2016-12-06,53.5196
2016-12-13,45.40241
2016-12-20,33.99799
2016-12-27,37.90349
2017-01-03,38.43184
2017-01-10,42.68086
2017-01-17,39.13114
2017-01-24,42.21753
2017-01-31,154.27732
2017-02-07,43.28285
2017-02-14,48.52869
2017-02-21,40.47783
2017-02-28,54.159319999999994
2017-03-07,40.16876
2017-03-14,129.99136
2017-03-21,45.91315
2017-03-28,41.70766999999999
2017-04-04,246.01824
2017-04-11,44.96962
2017-04-18,80.97496
2017-04-25,56.81336
2017-05-02,66.34649999999999
2017-05-09,76.91552
2017-05-16,36.57273
2017-05-23,41.02175
2017-05-30,51.90737
2017-06-14,39.47425
2017-06-20,33.91431
2017-06-29,47.37972
2017-07-05,40.297799999999995
2017-07-12,43.061299999999996
2017-07-18,39.19683
2017-07-25,55.1109
2017-08-03,45.5732
2017-08-09,31.233970000000003
2017-08-16,49.630840000000006
2017-08-23,41.84824
2017-08-29,58.08157
2017-09-03,50.84827
2017-09-13,51.595259999999996
2017-09-20,38.39129
2017-09-27,63.73899
2017-10-05,41.018600000000006
2017-10-10,47.35805
2017-10-17,46.43732
2017-10-24,49.92427
2017-10-31,66.99150999999999
2017-11-07,66.91705
2017-11-14,45.41455
2017-11-21,43.188069999999996
2017-11-28,48.19948
2017-12-03,51.313199999999995
2017-12-12,54.29912
2017-12-19,46.01728
2017-12-26,45.638439999999996
2018-01-02,133.25736
2018-01-09,43.85205
2018-01-16,40.99185
2018-01-23,45.913880000000006
2018-01-30,44.09962
2018-02-06,45.67954
2018-02-13,48.88216
2018-02-20,44.07585
2018-02-27,54.843070000000004
2018-03-06,43.60630999999999
2018-03-13,41.83338
2018-07-16,79.79032000000001
2018-07-23,79.65424999999999
2018-09-04,19.87365
2018-09-10,26.33717
2018-09-17,24.787889999999997
2018-09-24,21.80856
2018-10-01,20.63018
2018-10-29,19.973860000000002
2019-05-07,24.84009
