date,arsenic
YYYY-MM-DD,ppb
2020-01-24,3.35785
2020-02-26,3.1168400000000003
2020-03-04,2.8402899999999995
2020-03-10,2.98536
2020-06-27,5.5924
2020-07-01,6.9780299999999995
2020-07-06,7.837490000000001
2020-07-13,9.219570000000001
2020-07-20,10.685839999999999
2020-07-22,10.147630000000001
2020-07-28,11.72105
2020-08-04,12.12867
2020-08-11,11.204920000000001
2020-08-18,12.83913
2020-08-26,12.721160000000001
2020-09-01,13.83318
2020-09-08,11.44788
2020-09-15,10.160400000000001
2020-09-21,9.71158
