date,magnesium
YYYY-MM-DD,ppb
2019-04-27,21794.89931
2019-05-10,19499.085030000002
2019-05-19,25636.454869999998
2019-05-24,26313.93402
2019-06-03,21533.659499999998
2019-06-18,22620.91284
2019-07-01,20600.27384
2019-07-09,21366.32656
2019-07-16,21444.824370000002
2019-08-15,21929.7726
2019-09-05,24770.365769999997
2019-10-02,23293.50896
2020-04-21,17567.77221
2020-05-13,22669.00252
2020-05-28,22506.34834
2020-06-10,24235.82241
2020-06-24,25707.73395
2020-07-08,24335.33232
2020-08-03,25632.344979999998
2020-08-26,27915.38443
2020-09-29,26253.22366
2020-11-03,25397.77121
2021-05-10,23857.827790000003
2021-05-24,26322.151680000003
2021-06-17,25194.596712500002
2021-06-30,27794.4017731
2021-07-22,29531.887194900002
2021-08-20,29809.7760624
2021-09-30,28441.9908878
