date,phosphorus
YYYY-MM-DD,ppb
2020-06-03,133.8676
2020-06-16,135.27051
2020-06-30,138.44552
2020-07-14,204.9485
2020-07-21,289.61658
2020-07-29,213.51510000000002
2020-08-04,263.75928999999996
2020-08-12,186.66267000000002
2020-08-19,184.07827999999998
2020-08-24,166.57809
2020-09-01,168.35021999999998
2020-09-10,143.76193
2020-09-14,160.96626
2020-09-23,160.89242
2020-09-29,169.53181
2020-10-05,150.0381
2020-10-13,165.32279
2020-10-20,151.58871
2020-10-28,156.24056
2020-11-03,179.50014
2020-11-19,103.37828
2020-12-03,99.72030000000001
2021-01-20,106.45431
2021-02-19,172.48869
2021-03-09,183.52085
2021-04-28,140.87133
2021-05-04,163.04767999999999
2021-05-13,234.85997999999998
2021-05-18,165.97207
2021-06-02,159.55473
2021-06-08,168.66364000000002
2021-06-15,168.47192
2021-06-22,192.91781
2021-07-01,233.37432
2021-07-07,207.969
2021-07-20,15.3188121
2021-07-27,30.6721621
2021-08-04,48.7521803
2021-08-10,49.4432075
2021-08-17,55.7872245
2021-08-24,59.7232916
2021-08-31,19.2066051
2021-09-08,27.5861804
2021-09-27,30.7207625
2021-10-04,30.0509701
2021-10-15,15.851703500000001
2021-10-20,9.5121306
2021-10-28,35.6640471
2021-11-04,34.0032529
2021-11-08,32.510066800000004
2021-12-01,24.6934705
