date,lead
YYYY-MM-DD,ppb
2016-10-16,0.12489
2016-10-19,0.07098
2016-10-27,0.041580000000000006
2016-11-03,0.0199
2016-11-12,0.07083
2016-11-23,0.08524000000000001
2017-08-04,0.03503
2017-08-25,0.8829199999999999
2017-09-27,0.42815
2017-10-05,0.25065
2017-10-12,0.15369
2017-10-24,0.12057
2017-11-03,0.07606
2017-11-15,0.010660000000000001
2018-05-25,0.03179
2018-06-09,0.04836
2018-06-15,0.05287
2018-06-25,0.04906
2018-07-16,0.0339
2018-08-10,2.48978
2018-08-17,0.06434
2018-08-24,0.05769
2019-06-23,0.00223
2019-06-27,0.07568
2019-07-05,0.06039
2019-07-14,0.03806
2019-07-19,0.011000000000000001
2019-07-26,0.37482000000000004
2019-08-02,0.03994
2019-08-09,0.02499
2019-08-16,0.02803
2019-08-23,47.14468
2019-08-30,0.44052
2019-09-06,0.46258
2019-09-13,0.12419
2019-09-20,0.16915
2019-09-27,0.06483
2019-10-04,0.04557
2019-10-11,0.03015
2019-10-19,0.15457
2020-03-01,0.7555099999999999
2020-04-01,0.81609
2020-04-28,0.87905
2020-05-22,0.9780800000000001
2020-05-29,0.79061
2020-06-05,0.8122400000000001
2020-06-12,1.10474
2020-06-19,1.2969
2020-06-26,0.6715500000000001
2020-07-02,0.77559
2020-07-10,0.6995899999999999
2020-07-17,0.82395
2020-07-23,0.76872
2020-07-30,0.6739499999999999
2020-08-07,0.72837
2020-08-14,0.7508199999999999
2020-08-20,0.71733
2020-08-27,0.7434799999999999
2020-09-03,0.7615
2020-09-11,0.72476
2020-09-18,0.72875
2020-09-24,0.73947
2020-10-01,0.67917
2020-10-08,0.9793200000000001
2020-10-16,0.68701
2020-10-23,0.74335
2020-11-06,0.7076100000000001
2021-01-21,0.6678000000000001
2021-02-17,0.62637
2021-03-10,0.6658
2021-04-14,0.09097
2021-05-19,0.22933
2021-05-28,0.0461
2021-06-04,0.4456
2021-06-11,0.0
2021-06-18,0.0
2021-06-24,0.0043
2021-07-02,1.3696
2021-07-09,0.0
2021-07-15,0.19837
2021-07-23,0.03098
2021-07-30,0.05666
2021-08-06,0.032369999999999996
2021-08-13,0.1003773
2021-08-19,0.06589969999999999
2021-08-27,0.0721094
2021-09-03,0.1313415
2021-10-01,0.8604354999999999
2021-10-07,0.6762363
2021-10-22,0.1114573
2021-11-03,0.2490615
2021-11-11,0.0517205
2021-12-20,0.2468993
