date,lead
YYYY-MM-DD,ppb
2014-12-07,0.0446
2015-02-07,0.04892
2015-02-19,0.0688
2015-03-16,0.043489999999999994
2015-04-19,0.043899999999999995
2015-05-02,0.02021
2015-05-11,0.01384
2015-05-24,0.1379
2015-06-02,0.014079999999999999
2015-06-18,0.09521
2015-07-02,0.00362
2015-07-15,0.03234
2015-08-02,0.12302
2015-08-09,0.05821
2015-10-04,0.01235
2015-10-13,0.0
2015-11-09,0.01005
2015-11-23,0.00692
2015-12-09,0.01108
2015-12-30,0.0204
2016-01-08,0.00894
2016-01-18,0.019139999999999997
2016-01-28,0.00203
2016-02-12,0.01752
2016-02-21,0.01618
2016-03-09,0.04014
2016-03-24,0.01277
2016-03-31,0.02912
2016-04-08,0.04097
2016-04-21,0.04783
2016-05-02,0.0937198836
2016-05-12,0.0292100383
2016-05-20,0.10027716830000001
2016-05-27,0.0638943888
2016-06-04,0.0654315024
2016-06-11,0.052928300399999996
2016-06-17,0.0
2016-06-27,0.0
2016-07-08,0.08106000000000001
2016-07-15,0.15173
2016-07-22,0.044270000000000004
2016-07-29,0.05011
2016-08-05,0.02864
2016-08-12,0.056179999999999994
2016-08-19,0.03546
2016-08-26,0.038349999999999995
2016-09-02,0.05134
2016-09-09,0.04849
2016-09-16,0.0435
2016-09-23,0.07141
2016-09-30,0.02838
2016-10-12,0.011999999999999999
2016-10-19,0.00116
2016-10-27,0.03107
2016-11-03,0.030379999999999997
2016-11-12,0.0235
2016-11-23,0.00802
2016-12-04,0.02359
2017-02-01,0.0171
2017-03-19,0.025179999999999998
2017-04-12,0.02824
2017-04-30,0.035070000000000004
2017-05-11,0.06748
2017-05-14,0.14841
2017-05-30,0.28335
2017-06-15,0.039
2017-06-30,0.04013
2017-07-13,0.03643
2017-07-30,0.07847
2017-08-25,0.029719999999999996
2017-09-14,0.04863
2017-09-27,0.041339999999999995
2017-10-14,0.04044
2017-10-23,0.052570000000000006
2017-11-03,0.029220000000000003
2017-11-16,0.05877
2018-03-04,0.03763
2018-03-17,0.03995
2019-03-21,0.0
2019-03-30,0.02088
2019-04-18,0.04832
2019-05-02,0.039080000000000004
2019-05-08,0.04224
2019-05-31,0.0
2019-06-05,0.10961
2019-06-11,0.15786
2019-06-21,0.05332
2019-06-27,0.12845
2019-07-05,0.05086
2019-07-14,0.06712
2019-07-19,0.12729000000000001
2019-07-26,0.0452
2019-08-02,0.0929
2019-08-09,0.07139999999999999
2019-08-16,0.06453
2019-08-23,0.06634
2019-08-30,0.6526500000000001
2019-09-06,0.40972000000000003
2019-09-13,0.11315
2019-09-20,0.05496
2019-09-27,0.08489999999999999
2019-10-04,0.0787
2019-10-11,0.08152
2019-10-19,0.09132
2020-02-11,0.05717
2020-02-20,0.07830999999999999
2020-03-01,0.0
2020-03-11,0.00452
2020-03-17,0.0
2020-04-03,0.14039
2020-04-09,0.018430000000000002
2020-04-14,0.0
2020-04-24,0.0
2020-04-28,0.0
2020-05-14,0.0
2020-05-22,0.0
2020-05-29,0.0
2020-06-05,0.0
2020-06-12,0.01867
2020-06-19,0.0
2020-06-26,0.0
2020-07-02,0.12605
2020-07-10,0.018860000000000002
2020-07-17,0.0
2020-07-23,0.0
2020-07-30,0.0
2020-08-07,0.00221
2020-08-14,0.0
2020-08-20,0.0
2020-08-27,0.010419999999999999
2020-09-03,0.0
2020-09-11,0.00479
2020-09-18,0.0
2020-09-24,0.0
2020-10-01,0.03432
2020-10-08,0.02888
2020-10-16,0.03317
2020-10-23,0.01667
2020-10-27,0.0
2020-11-06,0.00694
2020-11-13,0.0
2020-11-20,0.28333
2020-12-04,0.0
2020-12-31,0.0088
2021-01-08,0.03634
2021-01-15,0.00383
2021-01-21,0.0
2021-01-28,0.71029
2021-02-05,0.63346
2021-02-11,0.66255
2021-02-17,0.6805300000000001
2021-02-25,0.69589
2021-03-03,0.69463
2021-03-10,0.6612899999999999
2021-03-19,0.70589
2021-08-13,0.1038413
2021-08-19,0.0473055
2021-08-27,0.0612081
2021-09-03,0.0677892
2021-10-01,0.1171025
2021-10-07,0.137236
2021-10-22,0.0552565
2021-10-27,0.3659122
2021-11-03,0.5458231
2021-11-11,0.1041364
2021-12-20,0.0711555
2022-10-15,0.0282627
