date,barium
YYYY-MM-DD,ppb
2014-12-07,73.32285999999999
2015-02-07,84.21588
2015-02-19,100.81244
2015-03-16,73.46058000000001
2015-04-19,59.64828
2015-05-02,40.98415
2015-05-11,48.93567
2015-05-24,46.61015
2015-06-02,33.8498
2015-06-18,115.91431999999999
2015-07-02,39.81895
2015-07-15,92.45809
2015-08-02,57.61318
2015-08-09,60.07369
2015-10-04,135.19735
2015-10-13,138.09788
2015-10-26,146.93327
2015-11-09,116.95686
2015-11-23,114.69127
2015-12-09,113.64988
2015-12-30,111.2755
2016-01-08,117.50218000000001
2016-01-18,109.02799999999999
2016-01-28,116.92003
2016-02-12,116.75454
2016-02-21,131.60363999999998
2016-03-09,121.30171000000001
2016-03-24,133.30955
2016-03-31,121.26205
2016-04-08,70.84767000000001
2016-04-21,68.38496
2016-05-02,68.1486012416
2016-05-12,69.86206102940001
2016-05-20,67.60608431400001
2016-05-27,109.21176944640001
2016-06-04,51.26514352
2016-06-11,62.1268819625
2016-06-17,50.681000000000004
2016-06-27,49.73611
2016-07-08,53.00389
2016-07-15,50.77351
2016-07-22,52.30748
2016-07-29,56.33686
2016-08-05,50.381919999999994
2016-08-12,65.94393
2016-08-19,74.0213
2016-08-26,204.22637000000003
2016-08-27,60.64253
2016-09-02,85.8377
2016-09-09,54.29707
2016-09-16,63.551989999999996
2016-09-23,61.85754
2016-09-30,61.91702
2016-10-12,59.299600000000005
2016-10-19,56.206889999999994
2016-10-27,60.028870000000005
2016-11-03,65.72533
2016-11-12,61.42931
2016-11-23,63.50743
2016-12-04,63.976879999999994
2016-12-19,62.623850000000004
2017-02-01,86.05921000000001
2017-03-19,65.42911000000001
2017-04-12,60.67889
2017-04-30,56.98673
2017-05-11,47.56242
2017-05-30,38.98587
2017-06-15,51.69175
2017-06-24,52.81288
2017-06-30,53.22549000000001
2017-07-13,61.81648
2017-07-30,56.29414
2017-08-25,69.76877
2017-09-14,83.78007
2017-09-27,76.24253
2017-10-14,80.40701999999999
2017-10-23,63.35729
2017-11-03,67.82539
2017-11-16,76.36832
2017-12-19,61.17675
2018-01-06,60.81038
2018-01-26,60.53705
2018-03-03,69.53198
2018-03-04,60.70195
2018-03-17,64.0748
2018-05-07,41.338800000000006
2018-05-25,33.0423
2018-06-08,39.63857
2018-06-15,35.70937
2018-06-25,46.22688
2018-07-11,45.016090000000005
2018-07-15,49.670500000000004
2018-08-10,59.09187
2018-08-17,61.69145999999999
2018-08-24,58.327020000000005
2018-09-07,61.464330000000004
2018-09-14,63.30278
2018-09-21,62.54814
2018-10-05,53.60081
2018-10-12,56.57794
2018-10-18,59.346059999999994
2018-10-25,57.69014
2018-11-02,58.97005
2018-11-10,62.91168
2018-11-17,65.39589000000001
2019-03-18,69.38195
2019-03-30,129.86212999999998
2019-04-18,59.80321
2019-05-02,56.91565
2019-05-08,55.26526
