date,phosphorus
YYYY-MM-DD,ppb
2019-04-27,3488.78671
2019-05-10,3870.92091
2019-05-19,3991.22552
2019-05-24,2915.1115800000002
2019-06-03,3075.18556
2019-06-18,2694.87655
2019-07-01,2573.28505
2019-07-09,2774.57805
2019-07-16,2583.47426
2019-08-15,1991.33205
2019-09-05,2340.31828
2019-10-02,2139.97495
2020-05-28,2842.1499799999997
2020-06-10,2624.55913
2020-07-08,2436.96374
2020-08-04,2146.05807
2020-08-26,2190.65046
2020-09-29,2103.73214
2020-11-03,1957.3647500000002
2021-05-10,2561.67025
2021-05-24,2026.99883
2021-06-17,70.5225568
2021-06-30,148.04461
2021-07-22,99.68084089999999
2021-08-20,95.3266698
