date,thorium
YYYY-MM-DD,ppb
2014-12-12,0.00236
2015-04-19,0.004739999999999999
2015-05-11,0.00215
2015-05-24,0.007299999999999999
2015-06-02,0.01281
2015-06-18,0.00878
2015-07-02,0.00673
2015-07-15,0.00182
2015-08-02,0.00258
2015-08-09,0.00208
2015-10-04,0.00129
2015-10-13,0.020130000000000002
2015-10-26,0.00045000000000000004
2015-11-09,0.0046
2015-11-23,0.0009000000000000001
2016-04-08,0.00245
2016-04-21,0.00288
2016-05-02,0.0
2016-05-20,0.013186736700000002
2016-05-27,0.0
2016-06-04,0.013822774000000001
2016-06-11,0.0036767955000000007
2016-06-17,0.0
2016-06-27,0.08653
2016-07-08,0.00191
2016-07-15,0.00782
2016-07-22,0.0014999999999999998
2016-07-29,0.00364
2016-08-05,0.0
2016-08-12,0.0
2016-08-19,0.00401
2016-08-26,0.02046
2016-09-02,0.0
2016-09-09,0.00963
2016-09-16,0.00224
2016-09-23,0.005640000000000001
2016-09-30,0.00014
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,0.0
2016-11-03,0.061529999999999994
2016-11-12,0.0
2016-11-23,0.0
2016-12-04,0.00544
2017-05-14,0.0022
2017-05-30,0.00178
2017-06-15,0.0
2017-06-30,0.00313
2017-07-13,0.00052
2017-07-30,0.0
2017-08-25,0.0
2017-09-14,0.00198
2017-09-27,0.0
2017-10-14,0.0008600000000000001
2017-10-23,0.0
2017-11-03,0.002
2017-11-16,0.00067
2018-03-03,0.0
2018-05-25,0.0
2018-06-08,0.0
2018-06-15,0.0
2018-06-25,0.0
2018-07-09,0.0
2018-07-15,0.0
2018-08-10,0.0
2018-08-17,0.00364
2018-08-24,0.0042499999999999994
2018-09-07,0.0
2018-09-14,0.0
2018-09-21,0.0
2018-09-28,0.0
