date,silicon
YYYY-MM-DD,ppb
2019-10-07,4660.11916
2020-05-26,2079.36327
2020-10-09,3205.99114
2021-05-25,2111.14573
2021-07-28,1306.1836199999998
2021-07-29,1993.76297
2021-10-05,3004.13967
