date,potassium
YYYY-MM-DD,ppb
2016-10-16,169.82571000000002
2016-10-19,265.30539
2016-10-27,152.65379
2016-11-03,143.88524999999998
2016-11-12,147.39355
2016-11-23,170.01289
2017-08-04,200.86399
2017-08-25,343.22659
2017-09-27,341.87012000000004
2017-10-05,239.54167
2017-10-12,235.64487
2017-10-24,246.97641000000002
2017-11-03,241.40676
2017-11-15,195.39458
2018-05-25,205.33996
2018-06-09,407.14031
2018-06-15,185.97808
2018-06-25,180.67181000000002
2018-07-16,201.17475
2018-08-10,185.21917
2018-08-17,186.63301
2018-08-24,240.12372
2019-06-23,285.29753
2019-06-27,240.11667
2019-07-05,232.81419
2019-07-14,191.70908
2019-07-19,213.11952000000002
2019-07-26,248.28521999999998
2019-08-02,194.34996999999998
2019-08-09,198.84384
2019-08-16,213.76937999999998
2019-08-23,709.6682699999999
2019-08-30,212.07745
2019-09-06,248.0977
2019-09-13,309.81119
2019-09-20,324.03458
2019-09-27,287.63586
2019-10-04,177.82112
2019-10-11,332.46438
2019-10-19,331.2965
2020-03-01,191.18798
2020-04-01,202.82495999999998
2020-04-28,209.30198000000001
2020-05-22,241.36184
2020-05-29,255.74945
2020-06-05,257.9395
2020-06-12,474.2425
2020-06-19,616.3799
2020-06-26,157.13027
2020-07-02,263.62586
2020-07-10,233.99878
2020-07-17,187.81009999999998
2020-07-23,336.14942999999994
2020-07-30,152.34826999999999
2020-08-07,166.76617
2020-08-14,976.46472
2020-08-20,419.93595999999997
2020-08-27,566.00268
2020-09-03,469.06795999999997
2020-09-11,172.12801
2020-09-18,381.70411
2020-09-24,332.85409000000004
2020-10-01,435.19937
2020-10-08,381.81161000000003
2020-10-16,263.66345
2020-10-23,288.28358000000003
2020-11-06,199.00333
2021-01-21,161.07772
2021-02-17,223.9845
2021-03-10,164.7111
2021-04-14,290.96342
2021-05-19,277.99668
2021-05-28,306.08263
2021-06-04,923.87241
2021-06-11,221.74532
2021-06-18,232.06582
2021-06-24,230.11729
2021-07-02,1657.9427899999998
2021-07-09,172.02016
2021-07-15,190.13718
2021-07-23,228.27269
2021-07-30,274.94814
2021-08-06,186.90213
2021-08-13,207.76374520000002
2021-08-19,202.5499642
2021-08-27,157.9585138
2021-09-03,164.28342170000002
2021-10-01,283.1075222
2021-10-07,918.4031391999999
2021-10-22,280.9027526
2021-11-03,196.93031990000003
2021-11-11,195.5829372
2021-12-20,210.69923889999998
