date,copper
YYYY-MM-DD,ppb
2017-02-08,0.7518199999999999
2017-02-28,0.7886
2017-03-01,1.1189399999999998
2017-03-24,1.22273
2017-03-26,2.10298
2018-02-28,4.98374
2018-03-02,3.20525
2018-03-05,1.10168
2018-03-15,3.48377
2018-03-16,0.59898
2018-03-19,1.0663
2018-03-23,1.05971
2018-03-24,1.41794
2018-04-06,2.17921
2018-04-07,0.81737
2018-04-08,1.1419899999999998
2018-04-09,0.98464
2018-04-21,2.42809
2018-05-03,5.122870000000001
2018-06-17,0.9766600000000001
2018-06-18,1.4463300000000001
2018-07-08,3.52514
2018-07-09,0.81347
2018-07-11,1.81145
2019-06-19,7.78543
2019-07-01,15.355810000000002
2019-07-26,12.84255
2019-07-27,19.68252
2019-07-28,14.84311
2019-07-31,7.4489
2019-08-05,7.39156
2020-02-05,0.63657
