date,boron
YYYY-MM-DD,ppb
2019-10-07,7.5593699999999995
2020-05-26,0.0
2020-10-09,0.0
2020-10-13,0.0
2020-10-21,0.0
2020-10-28,0.0
2020-11-04,0.0
2020-11-11,0.0
2020-11-17,3.4073399999999996
2020-11-25,3.19345
2020-12-03,2.89787
2020-12-09,3.04829
2020-12-16,3.17726
2020-12-26,3.75178
2020-12-31,2.99191
2021-01-07,8.76954
2021-01-14,3.31976
2021-01-21,4.39561
2021-01-28,3.6790000000000003
2021-02-07,3.81196
2021-02-11,3.70555
2021-02-19,3.4377400000000002
2021-02-27,3.6849700000000003
2021-03-05,4.14502
2021-03-12,3.78813
2021-03-19,4.1073900000000005
2021-03-26,2.43814
2021-04-03,2.36613
2021-04-09,1.07558
2021-04-16,1.31957
2021-04-23,0.79222
2021-04-30,0.00944
2021-05-19,0.0
2021-05-25,1.6577
2021-05-26,0.0
2021-06-02,0.0
2021-06-09,2.2400077
2021-06-16,2.9826829
2021-06-23,2.4560945
2021-06-30,2.5121267000000005
2021-07-07,3.603828
2021-07-14,3.2588686
2021-07-21,3.5709258
2021-07-28,2.7567199999999996
2021-08-04,3.8720494
2021-08-11,4.4552819
2021-08-18,5.5036374
2021-09-01,5.478493
2021-09-08,5.2109519
2021-09-15,4.905617400000001
2021-09-22,4.7991661
2021-09-29,5.2579447
2021-10-05,2.34912
2021-10-06,5.065860300000001
2021-10-13,4.2043199
2021-10-20,4.3694549
2021-10-27,4.3550483
2021-11-03,4.5266692
2021-11-10,4.428190799999999
2021-11-17,4.9034944000000005
2021-11-24,5.2499293
2021-12-01,5.2372176
2021-12-08,5.3400457999999995
2021-12-16,60.147119
2021-12-23,52.1529506
