date,germanium
YYYY-MM-DD,ppb
2019-04-27,0.0
2019-05-11,0.0
2019-05-19,0.02014
2019-05-24,0.013470000000000001
2019-06-03,0.00637
2019-06-18,0.01792
2019-07-01,0.00263
2019-07-09,0.0059299999999999995
2019-07-16,0.0
2019-08-13,0.02611
2019-09-05,0.01056
2019-10-02,0.015870000000000002
2020-04-21,0.0259
2020-05-13,0.02784
2020-05-28,0.0
2020-06-10,0.021779999999999997
2020-06-24,0.0095
2020-07-08,0.0
2020-08-03,0.03276
2020-08-26,0.0
2020-09-29,0.01858
2021-05-10,0.0043100000000000005
2021-05-24,0.01676
2021-06-17,0.0292757
2021-06-30,0.0428063
2021-07-22,0.033856
2021-08-20,0.0543691
2021-09-30,0.0411794
