date,potassium
YYYY-MM-DD,ppb
2015-12-31,363.25794
2016-02-12,358.71103
2016-02-18,379.86378
2016-02-24,389.89334999999994
2016-03-04,401.59805
2016-03-11,420.35173
2016-03-18,416.02223000000004
2016-03-27,427.08630999999997
2016-03-28,379.00713
2016-04-03,389.08287
2016-04-04,403.06888000000004
2016-04-05,403.06888000000004
2016-04-05,407.83108
2016-04-05,407.83108
2016-04-07,416.6626
2016-04-07,416.6626
2016-04-09,430.97337000000005
2016-04-09,430.97337000000005
2016-04-11,438.39835999999997
2016-04-11,438.39835999999997
2016-04-14,456.30681000000004
2016-04-16,444.40673
2016-04-18,394.01297999999997
2016-04-20,398.81148
2016-04-22,384.16684
2016-04-24,390.73346000000004
2016-04-26,350.5917
2016-04-28,357.16765000000004
2016-04-30,370.81886
2016-05-02,405.74528999999995
2016-05-04,409.86060000000003
2016-05-06,431.51628000000005
2016-05-08,396.71324
2016-05-10,497.63469
2016-05-12,431.43039
2016-05-14,367.1051
2016-05-16,397.42127000000005
2016-05-18,351.53236
2016-05-20,345.31188999999995
2016-05-22,332.22595
2016-05-24,332.07298000000003
2016-05-26,307.11682
2016-05-28,384.10916999999995
2016-05-30,282.75188
2016-06-01,280.86182
2016-06-03,265.34804
2016-06-05,402.60087
2016-06-07,367.30764999999997
2016-06-09,354.36411
2016-06-11,338.18995
2016-06-13,318.7874
2016-06-15,329.26426999999995
2016-06-17,326.89757999999995
2016-06-19,340.86691
2016-06-21,361.38993999999997
2016-06-23,343.83882
2016-06-25,326.49048999999997
2016-06-27,340.86075
2016-06-29,330.36713
2016-07-01,362.55796
2016-07-03,330.95140000000004
2016-07-05,333.68244
2016-07-07,298.01158
2016-07-09,349.02645
2016-07-11,353.16552
2016-07-13,364.51721999999995
2016-07-15,359.27124999999995
2016-07-17,361.3356
2016-07-19,408.35369000000003
2016-07-21,412.72371
2016-07-23,426.31645
2016-07-25,376.29911999999996
2016-07-27,372.81478
2016-07-29,381.00968
2016-07-31,373.25432
2016-08-02,402.742
2016-08-04,438.77243999999996
2016-08-06,437.11288
2016-08-08,427.77885
2016-08-10,407.54269999999997
2016-08-12,437.16920000000005
2016-08-14,483.59768
2016-08-16,477.59948
2016-08-18,463.74532
2016-08-20,468.76773000000003
2016-08-22,477.74787000000003
2016-08-24,542.46459
2016-08-26,532.84863
2016-08-28,507.23028999999997
2016-09-02,625.10799
2016-09-03,605.3807400000001
2016-09-05,568.86083
2016-09-07,539.42151
2016-09-09,529.55649
2016-09-11,520.1260599999999
2016-09-13,541.88043
2016-09-15,637.0877800000001
2016-09-21,608.5413100000001
2016-09-21,695.59637
2016-09-23,757.8441700000001
2016-09-25,601.64318
2016-09-27,607.53615
2016-09-29,577.33155
2016-10-01,584.32906
2016-10-03,556.85172
2016-10-05,528.6495699999999
2016-10-07,480.73056
2016-10-09,711.79514
2016-10-11,503.89597000000003
2016-10-15,534.03697
2016-10-17,518.02514
2016-10-19,486.21673
2016-10-21,470.74581
2016-10-23,451.83630999999997
2016-10-25,544.6468
2016-10-27,477.53177999999997
2016-10-29,485.94383
2016-11-13,422.32504
2016-11-23,421.55082
2016-12-15,399.08535
2017-01-24,390.12724
2017-02-20,393.67251000000005
2017-03-10,401.07377999999994
2017-03-17,475.03968
2017-03-25,466.91164000000003
2017-03-28,457.69243000000006
2017-03-29,460.62466
2017-03-30,444.77413
2017-03-31,448.22224
2017-04-01,440.94879
2017-04-02,444.36242999999996
2017-04-03,451.82794
2017-04-05,436.72842
2017-04-06,443.77308
2017-04-07,450.70065
2017-04-08,456.74565
2017-04-09,455.94735000000003
2017-04-10,495.45949
2017-04-11,475.79936
2017-04-12,464.99327999999997
2017-04-13,487.14853
2017-04-14,521.58676
2017-04-15,530.46185
2017-04-16,518.02746
2017-04-17,520.60352
2017-04-18,512.21007
2017-04-19,526.54519
2017-04-20,514.70627
2017-04-21,503.15596
2017-04-22,497.54655
2017-04-23,510.61433999999997
2017-04-24,492.6883
2017-04-25,475.69259999999997
2017-04-26,475.58459999999997
2017-04-27,478.98618999999997
2017-04-29,477.57587
2017-04-30,482.96108
2017-05-01,487.92726000000005
2017-05-02,503.29553
2017-05-03,519.3780300000001
2017-05-04,508.51208999999994
2017-05-05,483.81489
2017-05-06,465.74370999999996
2017-05-07,453.77119
2017-05-08,470.19706999999994
2017-05-09,456.55982
2017-05-10,459.43231
2017-05-11,446.57721000000004
2017-05-12,436.67032
2017-05-13,427.31814999999995
2017-05-15,403.97438
2017-05-16,397.03373
2017-05-17,379.36334999999997
2017-05-18,387.04391
2017-05-19,389.01468
2017-05-20,382.7043
2017-05-21,393.18728
2017-05-22,383.27198000000004
2017-05-23,374.95486999999997
2017-05-24,366.81181000000004
2017-05-25,378.46881
2017-05-26,336.63556
2017-05-27,355.23182
2017-05-28,383.5779
2017-05-29,343.88832
2017-05-30,336.90833
2017-05-31,318.84532
2017-06-01,323.49514
2017-06-02,311.69384
2017-06-03,310.21164
2017-06-04,309.45029999999997
2017-06-05,305.5713
2017-06-06,306.41089999999997
2017-06-07,304.37931
2017-06-08,334.84807
2017-06-09,315.80506
2017-06-10,296.39447
2017-06-11,298.87529
2017-06-12,289.35886
2017-06-13,329.89347000000004
2017-06-14,289.63485
2017-06-15,291.46884
2017-06-16,288.14839
2017-06-17,280.11862
2017-06-18,271.48997
2017-06-19,274.22825
2017-06-20,270.59591
2017-06-21,271.66963
2017-06-22,297.80523
2017-06-23,264.83101
2017-06-24,261.19502
2017-06-25,260.90384
2017-06-26,263.45727
2017-06-27,266.84531
2017-06-28,276.6743
2017-06-29,265.93447000000003
2017-06-30,264.21305
2017-07-01,260.04909000000004
2017-07-02,266.27396
2017-07-03,271.93222
2017-07-04,286.57176
2017-07-05,282.97673
2017-07-06,311.76913
2017-07-07,482.17315999999994
2017-07-08,293.85542
2017-07-09,298.01566
2017-07-10,307.53475000000003
2017-07-11,308.01027999999997
2017-07-12,312.60505
2017-07-13,318.717
2017-07-14,318.7224
2017-07-15,326.24184
2017-07-18,317.84474
2017-07-19,332.86285999999996
2017-07-20,323.77756
2017-07-21,459.23437
2017-07-22,376.96896000000004
2017-07-23,338.85437
2017-07-24,381.36800999999997
2017-07-25,364.32726
2017-07-26,365.71748
2017-07-27,361.01613
2017-07-28,411.60384
2017-07-29,388.63662
2017-07-30,384.14124000000004
2017-07-31,377.35314000000005
2017-08-01,372.91737
2017-08-02,339.21849000000003
2017-08-03,392.69883
2017-08-04,392.39871
2017-08-05,395.66921
2017-08-06,409.09122
2017-08-07,406.44522
2017-08-08,571.10947
2017-08-09,481.06405
2017-08-10,467.80006000000003
2017-08-11,428.02849000000003
2017-08-12,448.41093
2017-08-13,442.45663
2017-08-14,460.41489
2017-08-15,440.27991
2017-08-16,452.0611
2017-08-17,439.98852
2017-08-18,445.04926
2017-08-19,443.36724
2017-08-20,454.83891
2017-08-21,444.43753000000004
2017-08-22,439.05077
2017-08-23,464.89308
2017-08-24,466.69063
2017-08-25,469.00233000000003
2017-08-26,450.91377
2017-08-27,439.73844999999994
2017-08-28,903.6505699999999
2017-08-29,431.43746999999996
2017-08-30,437.51074000000006
2017-08-31,439.36544
2017-09-01,443.68807
2017-09-02,429.84034
2017-09-03,435.08307
2017-09-04,436.83211
2017-09-05,426.58603
2017-09-17,499.09056
2017-09-18,444.41166000000004
2017-09-19,546.9053799999999
2017-09-20,460.34648
2017-09-21,413.39768
2017-09-22,437.42798999999997
2017-09-23,457.16125
2017-09-24,459.85817
2017-09-25,434.4151
2017-09-26,430.66198999999995
2017-09-27,444.60733
2017-09-28,851.8057899999999
2017-09-29,520.92427
2017-09-30,563.3034399999999
2017-10-01,563.11975
2017-10-02,566.5977
2017-10-03,523.93661
2017-10-04,507.60681
2017-10-05,579.74556
2017-10-06,485.67323
2017-10-07,455.31322
2017-10-08,441.79902
2017-10-09,424.18102
2017-10-10,454.36782
2017-10-20,392.68011
2017-11-07,363.76489
2018-04-28,681.65362
2018-04-29,661.9617
2018-04-30,627.39462
2018-05-01,598.05976
2018-05-02,572.7672299999999
2018-05-03,563.8779999999999
2018-05-04,549.87071
2018-05-05,531.09406
2018-05-06,512.85948
2018-05-07,490.55346999999995
2018-05-08,482.99602999999996
2018-05-09,479.73381000000006
2018-05-10,467.85631
2018-05-11,460.32243
2018-05-12,430.84162
2018-05-13,424.417
2018-05-14,411.21509000000003
2018-05-15,402.22437
2018-05-16,390.15590000000003
2018-05-17,395.97751000000005
2018-05-18,378.94534
2018-05-19,381.37334000000004
2018-05-20,372.59400999999997
2018-05-21,365.93993
2018-05-22,344.59836
2018-05-23,383.06551
2018-05-24,461.09626
2018-05-25,344.44454
2018-05-26,342.76538000000005
2018-05-27,332.57117
2018-05-28,327.16194
2018-05-29,318.56649
2018-05-30,327.08146999999997
2018-05-31,324.84127
2018-06-01,326.48705
2018-06-02,316.1042
2018-06-03,317.21209999999996
2018-06-04,319.49125
2018-06-05,329.35912
2018-06-06,334.19884
2018-06-07,343.26388000000003
2018-06-08,337.98634
2018-06-09,455.81895000000003
2018-06-10,348.60512
2018-06-11,346.20527000000004
2018-06-12,333.18374
2018-06-13,339.20837
2018-06-14,356.44813999999997
2018-06-15,344.00035
2018-06-23,362.13442999999995
2018-06-24,364.19235000000003
2018-06-25,367.14682000000005
2018-06-26,355.85429
2018-06-27,446.52285
2019-03-05,422.80324
2019-03-15,453.67992000000004
2019-03-23,359.45394
2019-03-26,325.48720000000003
2019-03-27,407.53765
2019-03-28,407.37805000000003
2019-04-04,467.47020999999995
2019-04-10,503.50008
2019-04-11,512.41269
2019-04-16,492.78911
2019-04-17,496.49548000000004
2019-04-18,493.88397
2019-04-19,488.12669999999997
2019-04-20,606.38595
2019-04-21,547.8126
2019-04-22,481.67544999999996
2019-04-23,468.48439999999994
2019-04-24,545.76842
2019-04-25,523.17606
2019-04-26,534.9882699999999
2019-04-27,536.3188799999999
2019-04-28,566.45991
2019-04-29,566.54142
2019-04-30,558.68215
2019-05-01,522.92502
2019-05-02,487.01957
2019-05-03,480.42766
2019-05-04,503.05564
2019-05-05,454.1152
2019-05-06,453.20786
2019-05-07,420.38775999999996
2019-05-08,418.66555
2019-05-09,400.72499
2019-05-10,412.42952
2019-05-11,399.32255
2019-05-12,410.69674
2019-05-13,392.24577
2019-05-14,378.86717
2019-05-15,415.58975
2019-05-16,414.65517
2019-05-17,404.67061
2019-05-18,409.15166999999997
2019-05-19,402.36221
2019-05-20,396.04717
2019-05-21,390.70856
2019-05-22,445.50190999999995
2019-05-23,394.96889000000004
2019-05-24,402.68976000000004
2019-05-25,405.91936
2019-05-26,391.35956999999996
2019-05-27,399.49277
2019-05-28,375.35564999999997
2019-05-29,388.02063
2019-05-30,377.65625
2019-05-31,364.29858
2019-06-01,370.18924
2019-06-02,357.08381
2019-06-03,357.58626
2019-06-04,369.61249000000004
2019-06-05,348.7328
2019-06-06,360.10026000000005
2019-06-07,362.74288
2019-06-08,363.70581000000004
2019-06-09,379.14166
2019-06-10,345.40503
2019-06-10,349.41552
2019-06-10,361.03629
2019-06-10,348.11105
2019-06-11,357.73913999999996
2019-06-11,337.95941
2019-06-11,334.96613
2019-06-11,339.66414
2019-06-11,335.31581000000006
2019-06-11,335.3971
2019-06-11,346.53328999999997
2019-06-11,331.43904999999995
2019-06-11,332.43514
2019-06-11,332.71842999999996
2019-06-11,331.50272
2019-06-11,323.22552
2019-06-11,325.68800000000005
2019-06-11,319.65188
2019-06-11,324.39503
2019-06-11,322.48206000000005
2019-06-11,324.2693
2019-06-11,326.32568999999995
2019-06-11,331.74456
2019-06-11,337.9144
2019-06-11,346.75172000000003
2019-06-12,329.57043
2019-06-13,313.85722
2019-06-14,313.06453999999997
2019-06-15,308.44441
2019-06-16,296.27158000000003
2019-06-24,287.09164
2019-06-25,281.38873
2019-06-26,293.10452000000004
2019-06-27,273.59751
2019-06-28,263.53031999999996
2019-06-29,257.80826
2019-06-30,255.34213999999997
2019-07-01,259.04576
2019-07-02,286.87977
2019-07-03,256.77797000000004
2019-07-04,254.37473
2019-07-05,248.64288
2019-07-06,307.62761
2019-07-07,265.23262
2019-07-08,262.93818999999996
2019-07-09,255.32178
2019-07-10,253.09721
2019-07-11,274.25056
2019-07-12,279.81708000000003
2019-07-13,264.23445000000004
2019-07-14,259.08429
2019-07-15,264.59977
2019-07-16,275.75447
2019-07-17,271.63269
2019-07-18,284.5991
2019-07-19,274.66962
2019-07-20,263.52592000000004
2019-07-21,297.53285
2019-07-22,267.17262
2019-07-23,273.42692
2019-07-24,285.5873
2019-07-25,300.1944
2019-07-26,295.92688
2019-07-26,286.51444000000004
2019-07-26,300.929
2019-07-26,299.10103
2019-07-26,295.59897
2019-07-26,322.97445000000005
2019-07-27,312.62991
2019-07-27,313.47974
2019-07-27,308.92431999999997
2019-07-27,312.07777
2019-07-27,308.18542
2019-07-27,324.35975999999994
2019-07-27,307.52924
2019-07-27,303.06809
2019-07-27,298.68384
2019-07-27,300.08869
2019-07-27,298.41891
2019-07-27,295.62936
2019-07-27,295.9329
2019-07-27,308.12779
2019-07-27,291.03946
2019-07-27,287.00858
2019-07-27,283.96484
2019-07-27,288.67033
2019-07-27,292.19401
2019-07-28,307.57848
2019-07-29,313.17179
2019-07-30,305.03465
2019-07-31,312.98305
2019-08-01,355.95892
2019-08-02,336.13968
2019-08-03,331.87983
2019-08-04,324.6815
2019-08-05,333.52117999999996
2019-08-06,344.48051
2019-08-07,361.95488
2019-08-08,353.83898999999997
2019-08-09,336.79156
2019-08-10,356.19996000000003
2019-08-11,391.90046
2019-08-12,399.26495
2019-08-13,358.95955000000004
2019-08-17,376.25996
2019-08-18,371.78182
2019-08-19,382.98240999999996
2019-08-20,417.25726000000003
2019-08-21,400.52968999999996
2019-08-22,394.66935
2019-08-23,398.94903999999997
2019-08-24,377.48260000000005
2019-08-25,390.18034
2019-08-26,388.28294
2019-08-27,391.69445
2019-08-28,385.21354
2019-08-29,381.95089
2019-08-30,399.61284
2019-08-31,397.47756000000004
2019-09-01,401.85741
2019-09-02,410.67397
2019-09-03,398.59907
2019-09-04,405.38782
2019-09-05,406.88251
2019-09-06,412.80779
2019-09-07,423.37440000000004
2019-09-08,402.61045
2019-09-09,434.11409
2019-09-10,381.35164000000003
2019-09-12,401.11393
2019-09-13,410.32646
2019-09-14,386.21783
2019-09-15,491.73267000000004
2019-09-16,415.69336
2019-09-17,415.77934999999997
2019-09-18,435.83042
2019-09-19,418.7462
2019-09-20,410.26419
2019-09-21,398.21601
2019-09-22,406.30459
2019-09-23,404.6035
2019-09-24,405.49038
2019-09-25,409.13555
2019-09-26,417.3316
2019-09-27,416.98352
2019-09-28,467.42271000000005
2019-09-29,458.42592
2019-09-30,450.42902
2019-10-01,429.77874999999995
2019-10-02,445.83876
2019-10-03,408.30316000000005
2019-10-04,430.39118
2019-10-05,446.56629000000004
2019-10-06,433.1685
2019-10-07,410.79119
2019-10-08,437.70426999999995
2019-10-09,423.79719
2019-10-10,431.14939
2019-10-11,455.77516
2019-10-12,450.78497
2019-10-13,455.18985999999995
2019-10-18,668.0733600000001
2019-10-25,502.81703
2019-10-29,466.57525
2019-11-01,462.16061
2019-11-05,442.73696
2019-11-08,452.18763
2019-11-22,422.07856
2019-11-25,425.09765000000004
2019-11-29,417.75998000000004
2019-12-06,434.65564
2019-12-09,420.42803
2019-12-13,441.76998
2019-12-16,432.48342
2019-12-20,430.79365
2019-12-24,424.68313
2019-12-27,425.37698
2019-12-31,433.17027
2020-01-03,420.38232999999997
2020-01-07,427.46657999999996
2020-01-10,419.8247
2020-01-18,446.36339
2020-01-21,392.95192999999995
2020-01-24,400.43978000000004
2020-01-27,398.56566999999995
2020-01-31,394.82978
2020-02-03,394.51116
2020-02-06,406.93962
2020-02-08,430.56261
2020-02-11,720.1328599999999
2020-02-14,394.22987
2020-02-19,393.35898999999995
2020-02-22,397.59818
2020-02-26,399.74665000000005
2020-02-27,399.68235999999996
2020-03-04,410.303
2020-03-10,417.62721
2020-03-13,392.04372
2020-03-17,391.16844000000003
2020-04-01,398.6481
2020-04-08,403.43015
2020-04-18,458.48186
2020-04-22,477.93889
2020-04-23,490.12221
2020-04-26,480.89079
2020-04-27,520.48811
2020-04-28,613.93839
2020-04-29,585.53746
2020-04-30,538.33694
2020-05-01,514.33352
2020-05-02,504.90913
2020-05-03,496.2781
2020-05-04,506.61473
2020-05-05,510.84578
2020-05-06,488.58206
2020-05-07,471.80216
2020-05-08,465.49717
2020-05-09,439.72139
2020-05-10,426.40507
2020-05-11,431.5729
2020-05-12,424.60945000000004
2020-05-13,405.65612
2020-05-14,391.80012
2020-05-15,370.06635000000006
2020-05-16,384.65949
2020-05-17,356.11359999999996
2020-05-20,325.04998
2020-05-21,320.27115000000003
2020-05-22,410.96477
2020-05-23,365.90528
2020-05-24,365.09735
2020-05-25,379.96048
2020-05-26,398.87082999999996
2020-05-27,333.77792
2020-05-28,309.3614
2020-05-29,300.93037
2020-05-30,387.29117
2020-05-31,307.77802
2020-06-01,296.6414
2020-06-02,301.33945
2020-06-03,289.84625
2020-06-04,439.06410999999997
2020-06-05,277.4628
2020-06-06,288.57026
2020-06-07,278.45984999999996
2020-06-08,277.65542
2020-06-09,289.70098
2020-06-10,313.62573000000003
2020-06-11,263.31496000000004
2020-06-12,305.65213
2020-06-13,278.38371
2020-06-14,287.31297
2020-06-16,319.73435
2020-06-18,313.56383
2020-06-20,286.92696
2020-06-22,303.76581999999996
2020-06-24,316.77531
2020-06-26,308.53344
2020-06-28,310.10542
2020-06-30,315.26916
2020-07-02,323.95859
2020-07-04,320.76322
2020-07-06,327.51409
2020-07-08,419.48902
2020-07-10,366.82327999999995
2020-07-12,413.27272
2020-07-13,367.37904000000003
2020-07-14,392.39534999999995
2020-07-16,375.43944000000005
2020-07-18,419.93225
2020-07-20,378.82877
2020-07-22,380.80717
2020-07-24,382.66437
2020-07-26,426.44638
2020-07-28,399.63227000000006
2020-07-30,397.2162
2020-08-01,447.11030999999997
2020-08-03,422.63958
2020-08-05,439.87628
2020-08-07,413.15913
2020-08-09,404.38536999999997
2020-08-11,435.44814
2020-08-13,464.79326000000003
2020-08-15,430.84851000000003
2020-08-17,444.5022
2020-08-19,463.81684
2020-08-21,432.37301
2020-08-23,430.50153
2020-08-25,438.62918
2020-08-27,475.49798000000004
2020-08-29,557.21759
2020-08-31,457.66585999999995
2020-09-02,492.6067
2020-09-04,456.11690000000004
2020-09-06,464.26839
2020-09-08,438.39359
2020-09-10,484.48554
2020-09-12,462.47577
2020-09-14,452.77349000000004
2020-09-16,458.09043
2020-09-18,463.88574
2020-09-20,482.88913
2020-09-22,483.40088000000003
2020-09-24,3013.5402
