date,nickel
YYYY-MM-DD,ppb
2019-04-27,2.04653
2019-05-11,2.07638
2019-05-19,1.57714
2019-05-24,1.58281
2019-06-03,1.38649
2019-06-18,2.72859
2019-07-01,0.33463
2019-07-09,1.5145
2019-07-16,1.58583
2019-08-13,1.89749
2019-09-05,2.59877
2019-10-02,2.05484
2020-05-13,2.49705
2020-05-28,2.41398
2020-06-10,2.19046
2020-06-24,2.12897
2020-07-08,1.8506
2020-08-03,1.7837100000000001
2020-08-26,1.6385399999999999
2020-09-29,2.03247
2020-11-03,2.4440999999999997
2021-05-10,3.6918
2021-05-24,2.8629100000000003
2021-06-17,0.7970774
2021-06-30,0.6252793
2021-07-22,0.4943376
2021-08-20,0.6466890000000001
2021-09-30,0.5274127
